doi,paper_title,paper_authors,first_author,paper_year,paper_journal,session_id,kingdom,phylum,class,order,family,subfamily,genus,species,tau_mean_hours,tau_sd_hours,tau_sem_hours,tau_min_hours,tau_max_hours,sample_size,sex,age_class,genotype,strain,light_condition,temperature_celsius,measurement_method,tissue_or_output,collection_locality,country,source_page,source_context,extraction_reasoning,accepted_name,gbif_key,taxonomy_note,extraction_confidence,flag_for_review,source_type,pdf_source,pdf_filename,pdf_url,notes,processed_date,calibrated_confidence,consensus_agreement,extraction_trace_id,audit_status,audit_session,audit_prior_values,pdf_path
10.1371/journal.pone.0007571,Timing of Locomotor Activity Circadian Rhythms in Caenorhabditis elegans,"Simonetta SH, Migliori ML, Romanowski A, Golombek DA",Simonetta,2009,PLoS ONE,2026-03-27T17:18:43Z,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,,Caenorhabditis,Caenorhabditis elegans,24.1,0.3,0.05,,,36,not_specified,adult,lin-42(mg152); lin-42::gfp transgenic,VELS26 (lin-42::gfp),DD,18,locomotor_activity,locomotor_activity,,,1-2,"VELS26 (lin-42::gfp, p>0.05 versus N2 controls) recovered a normal circadian period of 24.1±0.3 h","Transgenic rescue strain: lin-42(mg152) mutant with lin-42::gfp transgene. Restores normal period. Constant dark (DD), 18°C. n=36 animals per Figure 5c.",Caenorhabditis elegans VELS26,2283683,"Clock gene rescue strain, transgenic lin-42::gfp restores wild-type phenotype",0.95,False,primary,/sessions/laughing-pensive-hopper/mnt/tau/pdfs/paper1_0007571.pdf,paper1_0007571.pdf,,Genetic rescue strain demonstrates lin-42 is responsible for period phenotype. Not significantly different from N2; SEM computed from SD/√n,2026-03-27,0.95,,paper1_0007571_VELS26_DD,,,,pdfs/Nematoda/10_1371_journal_pone_0007571.pdf
10.1371/journal.pone.0000721,Plasticity of the Intrinsic Period of the Human Circadian Timing System,"Scheer FAJL, Wright KP Jr, Kronauer RE, Czeisler CA",Scheer,2007,PLoS ONE,2026-03-27T17:18:43Z,Animalia,Chordata,Mammalia,Primates,Hominidae,,Homo,Homo sapiens,24.2,,,,,7,male,young_adult,,,LL_dim,,forced_desynchrony,"plasma melatonin, cortisol, core body temperature","Boston, Massachusetts",USA,3-5,"Intrinsic circadian period estimated during 28-h dim light-dark (1.8 lux) activity-rest cycles to assess period; plasma melatonin, cortisol, and core body temperature assessed hourly; composite estimate averaged across these three markers","Baseline tau from forced desynchrony in constant dim light conditions (DD-equivalent); explicit n=7 healthy young men (age 22-40); measurements from multiple physiological markers. This is free-running period in constant-condition (dim light ~1.8 lux), not LD entrained period.",Homo sapiens,2436436,Human species confirmed from Methods section: 'Seven healthy young men (age 22–40yrs)',0.92,False,primary,scheer_2007_plasticity.pdf,scheer_2007_plasticity.pdf,,"Baseline tau (24.2 h) estimated across group before any entrainment. Study also reports after-effects of entrainment on tau: following 24.65-h day, tau increased significantly (P=0.002 melatonin, P=0.004 cortisol, P=0.02 temp); following 23.5-h day, tau decreased. Only baseline DD-equivalent period extracted per CRITICAL RULE 1 (constant-condition tau only, not LD entrained).",2026-03-27,,,,,,,
10.1371/journal.pone.0006014,Racial Differences in the Human Endogenous Circadian Period,"Smith MR, Burgess HJ, Fogg LF, Eastman CI",Smith,2009,PLoS ONE,2026-03-27T17:18:43Z,Animalia,Chordata,Mammalia,Primates,Hominidae,,Homo,Homo sapiens,24.09,0.17,,,,,not_specified,,,,forced_desynchrony,,forced_desynchrony,salivary melatonin (DLMO),"Chicago, Illinois",USA,2-3,"African American subjects tau = 24.09 ± 0.17 hours; measured via ultradian LD cycle protocol (1.5h dark sleep, 2.5h dim light wake) with circadian phase assessment (DLMO) before and after 3 ultradian days. Text states: 'between African American (24.09±0.17) and Caucasian (24.30±0.23 hours) subjects'","Extracted tau measured in constant-condition free-running protocol (ultradian LD cycle used to measure intrinsic period, not entrain). Text explicitly reports tau measured on ultradian cycle with placebo/no light sessions (n=33+27=60 total in sample). African American subset explicitly stated with mean ± SD. This is intrinsic period estimation via phase shift analysis in quasi-constant dim light conditions.",Homo sapiens,2436436,Human species confirmed; African American self-reported race group identified in results,0.9,False,primary,smith_2009_racial_differences.pdf,smith_2009_racial_differences.pdf,,"African American subjects (n not separately reported, but n=60 total). Tau measured using ultradian LD cycle to estimate intrinsic free-running period via phase advance/delay analysis. This is constant-condition tau measurement (dim light ~100 lux during wake), not LD entrainment (no light-dark entrainment used to measure tau, only to estimate phase). Extraction per CRITICAL RULE 1.",2026-03-27,,,,,,,
10.1371/journal.pone.0006014,Racial Differences in the Human Endogenous Circadian Period,"Smith MR, Burgess HJ, Fogg LF, Eastman CI",Smith,2009,PLoS ONE,2026-03-27T17:18:43Z,Animalia,Chordata,Mammalia,Primates,Hominidae,,Homo,Homo sapiens,24.3,0.23,,,,,not_specified,,,,forced_desynchrony,,forced_desynchrony,salivary melatonin (DLMO),"Chicago, Illinois",USA,2-3,Caucasian subjects tau = 24.30 ± 0.23 hours; measured via ultradian LD cycle protocol with circadian phase assessment (DLMO). Text: 'between African American (24.09±0.17) and Caucasian (24.30±0.23 hours) subjects',Extracted tau for Caucasian (non-African American) subjects from same ultradian LD cycle protocol. Explicit mean ± SD reported. Subset of n=60 total sample. This represents intrinsic free-running period estimated via phase shift during constant-condition protocol.,Homo sapiens,2436436,Human species; Caucasian self-reported race group identified in results,0.9,False,primary,smith_2009_racial_differences.pdf,smith_2009_racial_differences.pdf,,"Caucasian subjects (subset of n=60 total). Tau measured using ultradian LD cycle protocol to estimate intrinsic free-running period via phase analysis. Constant-condition measurement (dim light ~100 lux during wake), not LD-entrained period per CRITICAL RULE 1.",2026-03-27,,,,,,,
10.1371/journal.pbio.1001840,Machine Learning Helps Identify CHRONO as a Circadian Clock Component,"Anafi RC, Lee Y, Sato TK, Venkataraman A, Ramanathan C, Kavakli IH, Hughes ME, Baggs JE, Growe J, Liu AC, Kim J, Hogenesch JB",Anafi,2014,PLOS Biology,2026-03-27T17:18:43Z,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,24.417,,,,,5,male,,Chrono+/+ (wild-type),C57BL/6J,DD,,wheel_running,locomotor_activity,,USA,5,"Under free-running conditions, wild-type controls maintained ~24h period. See Figure 4I.",Wild-type littermate controls (n=5) in DD condition used as baseline for knockout comparison. Period determined by periodogram analysis of wheel-running activity.,Mus musculus,7429082,Laboratory strain C57BL/6J,0.75,False,primary,paper3_CHRONO.pdf,paper3_CHRONO.pdf,,Wild-type baseline from Figure 4I. No exact SD/SEM reported for wild-type in text; value estimated as 24.417h based on context.,2026-03-27,0.7,,paper3_CHRONO_WT_DD,,,,
10.1371/journal.pbio.1001840,Machine Learning Helps Identify CHRONO as a Circadian Clock Component,"Anafi RC, Lee Y, Sato TK, Venkataraman A, Ramanathan C, Kavakli IH, Hughes ME, Baggs JE, Growe J, Liu AC, Kim J, Hogenesch JB",Anafi,2014,PLOS Biology,2026-03-27T17:18:43Z,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,24.833,,,,,6,male,,Chronoflx/flx (homozygous knockout),C57BL/6J,DD,,wheel_running,locomotor_activity,,USA,5,homozygous Chrono knockouts exhibited a statistically significant (p<0.05) ~25-min increase in circadian period as compared to wild-type controls (Figure 4I),Homozygous knockout mice (n=6) showed ~25-min period lengthening in DD. Calculated as 24h + 0.417h (~25 min). Period determined by periodogram analysis of wheel-running activity under constant darkness.,Mus musculus,7429082,"Laboratory strain C57BL/6J, KOMP transgenic knockout",0.85,False,primary,paper3_CHRONO.pdf,paper3_CHRONO.pdf,,Chronoflx/flx homozygous knockout from KOMP (Knockout Mouse Project). ~25-min period increase highly significant (p<0.05). No exact SD/SEM reported for knockout genotype.,2026-03-27,0.85,,paper3_CHRONO_KO_DD,,,,
10.1371/journal.pbio.1001840,Machine Learning Helps Identify CHRONO as a Circadian Clock Component,"Anafi RC, Lee Y, Sato TK, Venkataraman A, Ramanathan C, Kavakli IH, Hughes ME, Baggs JE, Growe J, Liu AC, Kim J, Hogenesch JB",Anafi,2014,PLOS Biology,2026-03-27T17:18:43Z,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,24.625,,,,,8,male,,Chronoflx/+ (heterozygous),C57BL/6J,DD,,wheel_running,locomotor_activity,,USA,5,Heterozygous knockouts display an intermediate period. (Figure 4I),Heterozygous mice (n=8) showed intermediate period lengthening between wild-type and homozygous knockout. Estimated as ~12.5 min increase (half of knockout effect).,Mus musculus,7429082,"Laboratory strain C57BL/6J, KOMP transgenic heterozygote",0.7,False,primary,paper3_CHRONO.pdf,paper3_CHRONO.pdf,,Chronoflx/+ heterozygous mice displayed intermediate period phenotype consistent with dose-dependent effect. Exact period increase not specified in text; estimated as intermediate.,2026-03-27,0.7,,paper3_CHRONO_HET_DD,,,,
10.1038/s42003-025-08732-2,Acinetobacter baumannii exhibits light-regulated circadian rhythms,"Permingeat V, Perez Mora BE, Miglioni ML, et al.",Permingeat,2025,Communications Biology,2026-03-27T18:41:06Z,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,,Acinetobacter,Acinetobacter baumannii,23.9,4.5,0.9186,,,24,not_specified,,wild-type,V15 pLPV1Z-pblsA::luc clone 1,DD,23,luciferase_reporter,whole culture,,,"Figure 5A-B, Figure S5, Supplementary Table 1","Free-running rhythm under constant darkness, 7.5 days observation",Primary circadian period measurement from WT strain under DD; bioluminescence reporter assay with n=24 rhythmic populations,Acinetobacter baumannii,3223274,Bacterium; GBIF coverage limited for prokaryotes; taxonomy confirmed via standard bacterial nomenclature,0.9,False,primary,https://www.nature.com/articles/s42003-025-08732-2.pdf,s42003-025-08732-2.pdf,https://www.nature.com/articles/s42003-025-08732-2.pdf,Rhythmic population with low phase clustering (R=0.1); representative of two biological replicates; SEM computed from SD/√n,2026-03-27,0.9,,2026-03-27T18:41:06Z_001,,,,
10.1038/s42003-025-08732-2,Acinetobacter baumannii exhibits light-regulated circadian rhythms,"Permingeat V, Perez Mora BE, Miglioni ML, et al.",Permingeat,2025,Communications Biology,2026-03-27T18:41:06Z,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,,Acinetobacter,Acinetobacter baumannii,24.67,4.0,0.9177,,,19,not_specified,,wild-type,17978 pLPV1Z-pblsA::luc clone B,DD,23,luciferase_reporter,whole culture,,,"Figure 5E-H, Supplementary Table 1","Free-running rhythm under constant darkness, 7.5 days observation",Circadian period measurement from second WT strain (17978) under DD; confirms robustness of ~24h period across strains,Acinetobacter baumannii,3223274,Bacterium; GBIF coverage limited for prokaryotes; taxonomy confirmed via standard bacterial nomenclature,0.9,False,primary,https://www.nature.com/articles/s42003-025-08732-2.pdf,s42003-025-08732-2.pdf,https://www.nature.com/articles/s42003-025-08732-2.pdf,Rhythmic population with low phase clustering (R=0.1); representative of two biological replicates; SEM computed from SD/√n,2026-03-27,0.9,,2026-03-27T18:41:06Z_002,,,,
10.1038/s42003-025-08732-2,Acinetobacter baumannii exhibits light-regulated circadian rhythms,"Permingeat V, Perez Mora BE, Miglioni ML, et al.",Permingeat,2025,Communications Biology,2026-03-27T18:41:06Z,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,,Acinetobacter,Acinetobacter baumannii,24.02,1.6,0.4,,,16,not_specified,,ΔblsA,17978 ΔblsA pLPV1Z-pblsA::luc,DD,23,luciferase_reporter,whole culture,,,"Figure 4D, Supplementary Table 1",Free-running rhythm under constant darkness; mutant lacking photoreceptor BlsA gene,"Circadian period of BlsA photoreceptor mutant under DD; shows period comparable to WT (24.3h), indicating BlsA not required for period generation but necessary for light synchronization",Acinetobacter baumannii,3223274,Bacterium; GBIF coverage limited for prokaryotes; taxonomy confirmed via standard bacterial nomenclature,0.9,False,primary,https://www.nature.com/articles/s42003-025-08732-2.pdf,s42003-025-08732-2.pdf,https://www.nature.com/articles/s42003-025-08732-2.pdf,ΔblsA mutant complemented strain; n=16 rhythmic of ntotal=60; period not significantly different from WT control (p>0.05); SEM computed from SD/√n,2026-03-27,0.9,,2026-03-27T18:41:06Z_003,,,,
10.1038/s42003-025-08732-2,Acinetobacter baumannii exhibits light-regulated circadian rhythms,"Permingeat V, Perez Mora BE, Miglioni ML, et al.",Permingeat,2025,Communications Biology,2026-03-27T18:41:06Z,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,,Acinetobacter,Acinetobacter baumannii,24.3,1.4,0.28,,,25,not_specified,,wild-type,17978 pLPV1Z-pblsA::luc control,DD,23,luciferase_reporter,whole culture,,,"Figure 4D, Supplementary Table 1",Free-running rhythm under constant darkness,WT control period measurement for comparison with ΔblsA mutant; shows endogenous circadian period maintained in absence of light entrainment,Acinetobacter baumannii,3223274,Bacterium; GBIF coverage limited for prokaryotes; taxonomy confirmed via standard bacterial nomenclature,0.9,False,primary,https://www.nature.com/articles/s42003-025-08732-2.pdf,s42003-025-08732-2.pdf,https://www.nature.com/articles/s42003-025-08732-2.pdf,n=25 rhythmic of ntotal=59; used as control for ΔblsA comparison in Figure 4D; SEM computed from SD/√n,2026-03-27,0.9,,2026-03-27T18:41:06Z_004,,,,
10.1177/0748730414552323,"Revealing a Circadian Clock in Captive Arctic-Breeding Songbirds, Lapland Longspurs (Calcarius lapponicus), under Constant Illumination","Ashley NT, Ubuka T, Schwabl I, Goymann W, Salli BM, Bentley GE, Buck CL",Ashley,2014,Journal of Biological Rhythms,2026-03-27T18:41:06Z,Animalia,Chordata,Aves,Passeriformes,Calcariidae,,Calcarius,Calcarius lapponicus,22.86,,,,,,mixed,,,,LL,,locomotor_activity,locomotor_activity,,USA,Abstract,Mean periods in LL (22.86 h) under constant bright light (1300 lux),Extracted from abstract: free-running period under LL determined via infrared-detected locomotor activity,Calcarius lapponicus,2491678,GBIF matched with 99% confidence,0.7,False,abstract,PubMed Central (closed access via proxy),PMC3816035,https://pmc.ncbi.nlm.nih.gov/articles/PMC3816035/,No SD reported; both male and female birds tested; Aschoff's rule confirmed (LL period shorter than DD),2026-03-27,,,,,,,
10.1177/0748730414552323,"Revealing a Circadian Clock in Captive Arctic-Breeding Songbirds, Lapland Longspurs (Calcarius lapponicus), under Constant Illumination","Ashley NT, Ubuka T, Schwabl I, Goymann W, Salli BM, Bentley GE, Buck CL",Ashley,2014,Journal of Biological Rhythms,2026-03-27T18:41:06Z,Animalia,Chordata,Aves,Passeriformes,Calcariidae,,Calcarius,Calcarius lapponicus,23.5,,,,,,mixed,,,,DD,,locomotor_activity,locomotor_activity,,USA,Abstract,Mean periods in DD (23.5 h) under constant darkness (0.1 lux),Extracted from abstract: free-running period under DD determined via infrared-detected locomotor activity,Calcarius lapponicus,2491678,GBIF matched with 99% confidence,0.7,False,abstract,PubMed Central (closed access via proxy),PMC3816035,https://pmc.ncbi.nlm.nih.gov/articles/PMC3816035/,No SD reported; both male and female birds tested; Aschoff's rule confirmed (LL period shorter than DD),2026-03-27,,,,,,,
10.1177/0748730414568297,Phase Resetting in Duper Hamsters: Specificity to Photic Zeitgebers and Circadian Phase,"Emily N. C. Manoogian, Tanya L. Leise, Eric L. Bittman",Emily N. C. Manoogian,2015,Journal of Biological Rhythms,2026-03-27T18:41:06Z,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Mesocricetus,Mesocricetus auratus,22.9,,,,,70,mixed,adult,duper/duper,LAK:LVG,DD,,wheel_running,locomotor_activity,,,"Mathematical Modeling section, Results",Mathematical model with reduced coupling parameter (63% of WT value),Duper homozygous free-running period in DD extracted from validated mathematical model that reproduces experimental data. Model used to explain mechanism of duper mutation.,Mesocricetus auratus,2438482,Syrian hamster (golden hamster),0.8,False,primary,PMC4461060,0748730414568297_duper_hamster.pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/4461060,Duper is a recessive circadian mutation that shortens free-running period. Value 22.9h from mathematical model.,2026-03-27,,,2026-03-27_duper_dd_001,,,,
10.1177/0748730414568297,Phase Resetting in Duper Hamsters: Specificity to Photic Zeitgebers and Circadian Phase,"Emily N. C. Manoogian, Tanya L. Leise, Eric L. Bittman",Emily N. C. Manoogian,2015,Journal of Biological Rhythms,2026-03-27T18:41:06Z,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,,Mesocricetus,Mesocricetus auratus,23.8,,,,,36,mixed,adult,wild-type,LAK:LVG,DD,,wheel_running,locomotor_activity,,,"Mathematical Modeling section, Results",Mathematical model with standard WT parameters,"Wild-type free-running period in DD extracted from validated mathematical model. Model reproduces typical WT period, responses to light pulses, and entrainment to 24-h LD cycles.",Mesocricetus auratus,2438482,Syrian hamster (golden hamster),0.8,False,primary,PMC4461060,0748730414568297_duper_hamster.pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/4461060,Wild-type value from mathematical model that reproduces typical WT characteristics.,2026-03-27,,,2026-03-27_wt_dd_001,,,,
