"lifestyle risk assesment","years lived post 60"
5.96046805160814,15
3.02418494045011,10
3.69836977701556,11
4.18060285472772,12
1.09863625325955,11
2.07144054781391,10
1.02977820257515,12
3.5663748689588,18
3.37464845012454,13
4.09539162430295,17
5.06906974397412,15
3.43598367201643,20
3.18923806156207,15
3.83273139255384,17
1.39222532271454,20
3.73438903360779,17
3.79263298244625,10
3.13720860477776,11
3.17475693838977,9
3.66509669858239,7
4.60556486025957,8
0,10
1.92786148536565,10
2.17895430972703,14
4.43187501718087,8
2.82519099107436,12
2.5546224619167,7
3.2250236432804,14
3.15746596285348,12
2.80903076219601,15
4.59811836134838,14
3.80428890310756,15
3.98067483755147,17
2.7233075140466,19
3.98149030999775,13
5.74524792010772,19
4.27882241123561,19
2.67351929571834,15
3.9673776981093,19
2.92273740171569,12
3.9370441614506,17
2.50426339260171,5
2.28519661815509,11
4.31665671764517,18
4.16138740953431,17
2.64460988932384,11
2.24462475992008,20
3.73505453431886,16
3.88603888764582,11
2.31052655272945,9
2.86910324688401,15
3.08555547196671,15
4.32007748853201,16
3.44464168221229,15
2.04583851967805,16
4.66693562311564,14
4.17600230811999,14
3.62893815152497,20
2.56500943332856,12
3.86580871396147,13
3.96344978146122,14
3.44528211799684,8
3.27526822110029,6
4.36625445555005,20
3.74538367648123,13
3.75700278061791,10
3.44342193265734,18
4.54751481998349,17
1.97470147535301,10
2.55284125752989,17
2.50062964127923,11
4.40761357336212,3
3.03767675889037,6
4.08199470847681,15
2.87457730843349,12
1.96475075731559,19
4.10430642298895,16
3.25817794158675,12
4.99164373104836,14
3.84504357129924,18
5.4114730634738,12
3.98768824639776,9
3.2706082336708,22
3.99300595562949,12
2.57035438004881,17
5.06435562088478,19
3.68727304827042,19
3.40955753629357,16
4.70352980084483,13
2.27391577934838,15
2.44829814974324,11
3.78660096574908,14
2.82588780002647,16
3.46322255590771,14
2.64031811900628,13
2.97494391861525,16
3.25069676248741,16
4.4102902143878,14
3.62095084583288,11
3.98955771919742,15
3.36451044741827,17
4.77195633551191,15
4.53961837752985,16
4.15513697251191,18
5.51484850693322,14
3.99414635294451,17
3.16771013907306,11
4.9577779001539,11
2.44400386042919,15
3.83524480018449,14
4.20631151286588,19
3.00318071873441,11
3.78461750256285,15
3.33695466172637,20
2.66541833299975,15
3.39223957240025,13
4.66069111907293,20
3.14487902216112,21
3.95721010717786,11
1.32661587309079,1
4.51169400223635,20
4.35259550942235,10
3.12993607516292,12
2.77243917521232,16
2.72727187887459,17
2.44572147835498,17
3.25911206190151,17
4.62280291110845,10
3.22778894370718,12
3.23198533248251,12
2.58659606868869,20
5.53549587519538,23
2.5528261716712,10
3.24661714252207,14
3.85703266627633,27
3.99663298874111,18
1.92912798279726,16
2.50300997144195,16
2.57133050261925,14
4.74154361532538,2
3.15761318694328,17
4.41454386237953,14
2.83929591747842,18
2.29209652955417,12
4.30000572911225,17
4.30629045575338,17
3.53999764555622,14
4.11059193904299,15
3.51064023679398,17
3.51327100561443,16
1.87442857680508,14
2.40339339659949,17
2.84067021429377,13
3.69814289128016,12
2.60859341562471,23
3.37887106502239,13
3.58816344860345,15
4.75776909269843,20
4.12199670955196,17
3.49292928273093,18
3.84389594263222,12
3.89952196530475,3
4.49800534204207,12
2.41332914071074,14
3.78506046106653,18
4.80618422476106,18
3.0746409475782,7
1.43450622775198,16
2.77130734371174,15
3.61713337245661,19
3.90268858128477,19
2.94319132664174,14
2.45624357692324,12
4.9992837113575,19
2.75588378126869,10
3.95037660339257,11
2.69004395300923,13
3.10721951811411,11
4.43937363294933,13
4.72029090097458,19
1.52764464734805,18
4.8848639534741,18
3.52966750941429,17
3.7617823739976,13
2.68669272841298,17
3.88957831601983,6
3.70497943212636,20
3.76250259175124,14
5.00817842421276,8
4.46861012681615,20
5.62903276721318,7
2.35459588598533,15
4.47144373859004,10
4.97095605971041,14
5.43778606066873,14
2.04198123569246,16
4.24678155591763,13
3.80556389581287,9
4.0423267813399,10
5.06442660124514,14
2.36071342164689,6
4.2221288652818,18
3.65549464245666,10
3.19754647432382,19
3.70124807744617,9
3.13781399117057,9
4.84802985468884,8
5.34642783651672,10
2.76585892037189,10
3.13579063145434,14
3.00715169649926,12
3.69007172744196,14
5.58813074003331,11
5.64381908063197,12
3.0746110521449,14
3.24694912970115,10
3.77980052154438,20
4.06482434760411,14
2.71148118717431,20
4.82559043508736,11
2.66297021873369,12
4.98892210695493,17
3.01968528645137,12
2.20696077771718,17
3.18861943868955,13
3.53354908474683,14
2.73296189330501,21
3.5352769491375,11
3.50479908636713,15
4.85644772521444,18
1.89244137613492,16
3.4275825839503,15
5.20943985306751,11
3.05134206036579,9
2.96436131182935,17
4.24078213795741,14
3.68016995159031,14
3.46491781183387,11
3.94264940880929,5
3.49114354919163,12
4.40444377954887,16
4.45708631784215,13
3.63986462983249,15
3.45276995520552,16
4.77781233500649,15
3.77522061234511,14
4.51885490354662,16
3.52203393871146,10
5.67925100418385,14
1.88882716521605,17
2.90543283743103,20
3.79194455853605,12
4.07027176753936,17
2.76365647005466,13
3.95913405971704,21
4.39287505760311,18
3.84773576596793,18
2.66759778597395,15
3.70244311344072,13
2.91706966290471,20
1.96093152031467,11
3.41138128679765,21
3.76633548731383,12
4.61171428079332,12
3.5910454325703,9
3.14386729002655,10
3.66855133111631,13
3.91590894879546,13
3.52495864030232,14
4.32653854386319,14
5.5763055102338,11
2.91136613871454,13
2.34152600246204,10
2.91515630708683,15
3.55904395830804,18
3.68911899480992,8
4.76610923343898,18
3.62654467984517,14
4.81628565732443,13
5.05290492008311,11
4.42648857765984,10
3.8532980482267,21
3.23233175357246,16
3.36414685260655,10
4.09783866752384,19
3.62389985770005,17
5.01250365312929,14
4.21158063914063,9
4.16544609114078,9
2.72636345883751,16
4.6857816703923,20
2.06560000488612,6
3.36698662402506,10
3.12807016679139,18
3.9292956975419,13
4.32973156288331,13
4.01646996351972,5
3.50972926527231,13
2.7998430225107,16
3.12759686814933,15
2.64950589901521,10
6.83318404435991,14
4.21788022831747,13
2.66860552970114,11
2.89610043936328,19
4.33803944738231,13
3.08377491159664,16
2.58545472981221,16
3.35854087439882,21
2.50501277848687,20
3.8628491796624,11
4.84596802576585,17
4.20090974333895,11
4.68202945448625,15
3.19560592524931,6
2.80602373985689,14
5.2947854585951,10
3.29116002949313,15
2.31065700962895,14
3.28845250653503,12
3.38707877991288,13
2.86943195483051,8
1.93850765250064,13
3.30216003712972,21
4.59253084738002,16
3.38923020651751,19
3.87504421337094,14
4.31819341365026,14
4.11423156332777,16
3.09456061522874,16
4.594189781315,22
4.0766781354752,12
2.7735772198327,15
4.23070429846922,15
3.35232398683869,19
1.91136423028911,10
3.53139968401687,13
3.94819641748254,20
3.21718716941989,18
4.02827410815232,15
4.07196539580283,16
2.93269270534201,9
3.72342276055095,13
3.90155167418133,15
2.99428812936439,11
2.45894464825467,15
3.97995909540223,15
3.19336366486713,19
3.00621804777599,16
4.74912747064074,21
1.53767065862994,21
2.68535464321219,16
2.98184049964654,17
3.20726130828179,10
5.35374728289652,17
2.62817861929776,9
3.89996122960216,11
2.37473226532143,14
5.26689391500453,14
4.91520525860843,16
5.38172421409351,16
2.03698405081634,20
4.01335995356684,19
5.28989197822044,14
2.68683660658608,15
4.30213240631623,18
3.71701986101453,21
3.405144837287,16
4.38799440687558,15
3.77790521833668,18
3.92959267079074,19
3.61011616863731,19
2.8036256173287,16
4.82141876664054,17
1.29341815840149,20
2.25923979059664,19
2.5506349461856,12
4.34409112087217,15
4.23741968449965,10
5.11108845523395,18
2.58103650476949,17
4.98095438779901,8
2.27983360668107,6
3.29437683087621,13
3.82465851057154,15
4.15184170637805,16
3.85367044360829,8
3.3825120040118,19
2.90200809493612,16
2.47755665909945,7
3.55099122444527,15
2.98602666490446,18
6.20109326182779,19
4.4052378184654,19
4.2540390993197,12
2.57062476173348,16
4.45136116325379,18
2.57025986429421,17
3.71572525698059,12
3.9115077624666,19
4.94958938458606,15
4.89285084071416,13
5.12460398265365,18
4.53398167325006,13
4.33014509247015,14
3.19114994747432,7
4.76348431525648,10
4.3740861331507,26
4.15570186071039,8
4.40737498482639,9
2.56406337184103,17
4.30341839061326,24
3.66667471464662,4
2.92683150555238,16
4.47316443766639,13
3.79768533458748,5
4.73360819669542,19
4.36640774894598,7
4.11206649971262,17
3.75061708761669,15
2.43986391605665,13
2.97144689717322,15
2.13000833181706,19
3.00498107531793,12
4.75756738157619,11
2.9795331025608,6
2.55271733802364,17
3.42172224759268,12
5.57191249435388,12
3.45450501186458,18
3.6568098584618,18
3.57209816363132,16
4.74547243231017,16
3.23186074108047,16
2.86025473247811,10
2.24532894118305,18
5.35933029268886,13
4.63339871136422,10
3.68191770741715,14
6.57467003672053,22
4.46201978283887,21
3.82170527924834,14
1.82787171202769,13
3.08160540309687,17
3.62475383565427,15
2.80032885385372,12
3.90118700519736,14
3.04800648152341,16
4.64251790508395,22
2.15481102436127,8
4.60969480002817,17
4.66279178908081,18
3.29885793938251,14
5.10476788614662,14
5.29298858454001,14
4.61968319570284,16
4.80678250543104,15
3.49861631578058,12
4.49964202613092,10
3.47053128303525,8
4.13996882245833,14
3.41724908314477,9
4.71399640220808,16
3.01962992689048,17
2.92952922090207,12
3.44985096316448,15
3.98353926859988,12
3.31706688719375,16
4.09604094879848,17
3.54380856671194,13
5.21219841740437,9
3.80155669106736,15
4.1593829858573,12
2.43265593163723,12
2.8394224336384,8
2.54668501997832,13
4.13097126478882,16
4.16136534949249,15
3.8783001693564,18
1.98259736309219,17
2.82279986446192,8
3.81589642208984,14
2.67649832816507,17
5.13441252779286,17
4.80752139349637,14
3.13390047396663,11
2.28220467054427,14
6.10326894716604,16
2.42080030227285,17
3.70818567553681,10
4.17098847496253,10
3.33033540037255,16
4.74295575078666,13
3.8516757653963,11
2.97933711721506,16
5.05013087423295,12
2.92417062699232,10
3.95098440887108,16
4.6057870204392,21
4.16746036743629,16
4.57123222252477,14
5.17064342257802,17
4.22242678571592,15
2.66726519368643,6
1.97459647671333,13
3.5922780418766,16
5.32111542765182,19
2.74289078494869,11
4.80164254997659,18
2.49481640746726,16
4.66111607490345,11
3.07495609906912,16
4.67926565752215,16
5.72849773234202,15
4.08435510760174,13
3.44076513019854,14
3.98718539245524,10
2.05214681683039,7
3.56471755721117,14
3.42686169076289,15
4.1677448855956,19
4.03982405071116,12
3.42781633234276,14
4.56016573451246,6
4.59870880306276,7
1.93989844773506,15
3.23401543672932,15
3.35002116239621,18
5.45059774056526,13
3.35468118952513,15
2.83944377691314,20
2.38835566900266,10
3.70047455613371,8
3.72283291976721,10
1.66470096072171,11
4.4805582304966,16
4.38832610503641,12
2.80801266470504,10
4.64261867004712,18
3.17692082460691,12
3.44926351651658,18
5.17791184830894,18
4.55950445897032,21
4.43123255449629,13
4.22430559621632,7
2.3321893953456,12
5.09253575006355,17
1.6703080673558,19
3.10655516561879,10
4.89636955707862,18
2.51044216692675,21
3.21948798758715,12
3.19406654799821,12
3.99177952490174,13
2.67752677969156,8
3.83531629932421,12
3.66547007001299,12
4.97815347689739,12
4.59155268526407,21
5.16519996197368,13
4.55053885697248,21
3.21164825862669,13
4.26011656522595,11
2.78843622166221,16
3.78245023092735,12
3.32553582290794,10
3.40339685867127,15
3.32811693087179,9
4.62127253031727,11
1.2962118363709,12
1.73402495818568,17
4.49615586150439,17
4.82887690708961,16
3.74327205185011,13
3.82204162926374,12
4.55639190880989,27
1.74686315376339,19
2.85025665754151,8
3.31139876028118,16
2.12925486339613,10
5.24805613874783,15
2.23990451741169,15
3.02471211117465,14
1.37315390022042,13
3.54399572327982,6
3.44442600000206,12
1.46660900181243,15
4.48668166498359,15
4.23507446302393,14
2.52495800882807,9
2.81544142761023,18
3.33973695894132,14
2.13413384928034,13
3.82403472962002,16
3.84072132488846,10
3.92206616278075,8
4.76768024099984,13
1.82125743294717,13
4.2818081410835,9
2.3362684589762,12
2.80175864719677,16
4.51623075509002,13
4.83114405569729,18
5.19463320372217,12
5.07623434542648,10
4.01647761359065,9
2.45866025811638,18
3.38267119945804,10
2.900950944377,14
3.68842523467678,18
4.09854564149241,19
4.15791200196919,12
4.36303169424326,16
3.02640680387166,15
5.02820438264309,17
6.20361627388227,11
3.17899679714772,15
4.6872762333001,23
3.88776960625759,13
3.68859859926553,7
5.17361750349377,17
2.71354463130111,12
2.83725642227199,15
5.03356503168437,21
4.41497082867114,14
2.41914464400655,13
4.82387582660916,18
3.86491383859662,10
4.15137914448442,16
4.98831791075066,19
3.44313533167904,13
3.43992134058157,14
3.57037320875878,11
3.26700518280719,14
3.76439698792605,20
1.61195282435964,14
5.63518334431182,16
4.03951984346879,10
3.77857977439576,18
1.86801446890569,13
3.52583211849299,17
1.93581678117913,18
3.69526774230556,10
3.92665366722253,15
3.46280134097181,23
5.06969838837068,13
4.13296398021213,11
3.78964418776397,10
0.583728263381574,19
2.64738134488488,9
4.95104499884908,14
4.24310077528492,21
4.96402243428817,19
3.1983106982463,12
3.55765489978694,14
2.42753655323328,16
3.39027211355205,9
1.36750317591586,13
4.07863312824515,13
3.70886558561888,6
3.87544303112525,17
3.853269751882,12
4.07203338075172,17
1.93163442210876,16
2.65530367844846,17
4.08344289497572,8
3.1310754550468,13
4.1025912457821,18
4.77589894080237,16
3.59578390482201,15
3.63436287486071,15
3.70392660419001,11
3.65125513198275,20
2.7577014442508,13
2.64601872588075,15
3.89542808588362,17
2.82193193355112,14
2.96478453441419,21
4.43924096809356,16
2.78957994669731,17
3.64970067304115,20
4.31140370115338,12
1.39987554235618,11
3.55988251764781,16
2.30356762388636,16
3.39002386473627,13
1.44462839192243,17
3.63136835709483,13
4.50932451168138,10
1.79437353392562,19
3.03704386482908,12
2.8704550288072,15
4.8747277740014,6
3.26073009802819,14
2.28880893117273,15
3.08287804925333,11
4.45747592693104,15
2.91073629435965,17
5.50214738416842,14
3.41475319397514,10
4.94731792932139,17
4.54376893894312,14
2.52632639391064,12
5.18006989207773,13
4.97053911877498,20
2.01648552692799,10
5.98541698317227,14
4.76723984107854,14
3.95874408513337,18
1.87144137388029,10
4.72918348878123,21
3.20945951208906,16
3.4319487344471,10
2.48970294940546,13
3.44437541050916,21
3.00657308999439,13
3.74094623298098,17
0.899905836101776,11
2.62782208613971,12
4.31112894633713,19
3.50665064115115,23
2.900494976643,5
4.040054471159,14
5.05873741743999,19
2.37958529516519,16
4.51324399109145,18
2.94678326889068,14
4.05895174410711,11
3.08095894556457,24
1.63169422368575,14
4.64424559562541,15
3.82991359537212,14
3.65553996651501,20
5.59526242740574,17
3.6649798806692,19
3.53568289624963,10
3.0443727795923,11
3.53998654820643,20
3.71864427896381,21
3.33886059173459,15
5.24561151747032,13
4.02711421516623,17
2.00471281269958,16
4.46238788529749,12
4.85269037992031,16
2.07586569780526,12
4.2837596618673,21
3.02967345918722,9
5.44396862577195,16
3.5982828245082,8
1.71968996204558,15
3.83732110281752,17
3.67075919657233,16
3.27256652672826,6
3.99263424775549,14
2.29202370647255,10
4.77435087165084,21
3.60893951175824,18
3.17143644353227,11
2.12107721321076,16
3.3432395547908,14
4.28280793398341,15
4.65240721796085,12
2.20848736610589,12
4.56090913079474,13
4.83304468203595,13
2.10238245967004,11
4.80627605816839,10
2.30722916363645,14
2.86395664175766,16
4.5677477809156,13
3.6652221592261,14
2.74252784129382,16
3.84035124902444,25
2.22258881941886,11
4.08245426698213,14
1.40119276209329,7
3.91380160790133,13
3.93896729318724,13
4.34984250407095,15
4.18708733686721,16
2.48983062554972,18
2.79957371325721,5
4.64237016530869,15
2.3861025845426,15
2.10238197969238,20
3.26351564660915,12
3.31488648302001,16
2.99294811915721,8
3.2559511303837,10
4.48044495777796,13
3.77583360604138,12
4.98804112453407,14
2.79455804790752,12
2.30798069437094,11
3.65413882852793,11
4.10130929869752,14
2.7528886494818,15
2.64260733810607,17
2.762137737505,22
2.29277713533935,11
2.58611913024641,14
4.55081144203384,11
5.16493681061647,13
5.57412848783762,11
4.63410487923951,14
2.43213233148777,9
3.01540108890432,10
2.29206800497253,11
4.82874169653234,16
4.20206689067428,14
3.27506585717741,14
3.62987228703001,19
5.38850951210076,13
3.57797953331716,15
3.1912889325512,17
3.87268717570978,13
5.3241350640423,19
3.74479865491734,18
3.39036301331941,18
3.48171188404073,17
3.35199100051229,10
3.7532756073852,6
3.61222714503755,18
3.37279285603642,16
4.2473620761228,11
5.02383140516499,16
2.28657606676805,16
5.68659873988772,16
1.69607977934349,17
3.99670015094919,13
1.85146620871086,15
3.55679840110102,8
4.41005108966428,11
3.88578006599027,23
3.04836788327055,18
2.20633065398902,15
4.605802010497,16
4.3683586862558,21
1.7973890876149,11
4.88772905632235,12
1.81498599359845,19
3.70309012371027,12
5.20912170929145,15
4.16416483588253,13
5.76404469670571,22
5.16804464393519,13
2.40633142155078,19
3.57249549446412,6
3.84011350076794,20
2.6506045213954,16
4.59352565396402,21
4.20793413275521,10
3.6616224040832,7
1.98542343120723,19
4.26131347680614,13
2.27581877363329,13
4.81024948027952,8
4.12413526908983,18
4.5758841252807,15
3.53617678497611,20
4.17010343444982,17
2.98187902708907,20
3.20117573472417,12
4.78214532263101,16
3.50415903233271,18
4.1057843615793,22
1.7597817561064,18
4.80569764166565,14
3.05049226456701,19
5.62833658266487,17
3.26950279185683,14
4.2595494649002,18
3.91801293988,14
3.6099360150705,16
2.99640709436485,17
5.33223564631887,12
4.28399127138079,15
