"","x"
"7141",44.46
"7142",44.27
"7143",45.16
"7144",43.39
"7145",43.07
"7146",43.72
"7147",44.73
"7148",45.23
"7149",42.6
"7150",45.71
"7151",43.13
"7152",44.19
"7153",43.05
"7154",44.74
"7155",42.63
"7156",42.76
"7157",43.74
"7158",43.75
"7159",44.72
"7160",42.95
"7161",44.04
"7162",44.94
"7163",43.75
"7164",42.27
"7165",44.62
"7166",43.43
"7167",43.63
"7168",44.73
"7169",44.18
"7170",44.81
"7171",43.95
"7172",43.62
"7173",41.62
"7174",44.51
"7175",43.53
"7176",44.96
"7177",44.05
"7178",43.86
"7179",42.37
"7180",43.14
"7181",41.98
"7182",44.65
"7183",44.05
"7184",43.52
"7185",44.29
"7186",45.51
"7187",42.23
"7188",43.79
"7189",43.13
"7190",43.91
"7191",43.78
"7192",44.53
"7193",43.12
"7194",44.96
"7195",43.28
"7196",45.15
"7197",44.65
"7198",43.9
"7199",44.09
"7200",44.91
"7201",43.35
"7202",43.77
"7203",43.97
"7204",42.7
"7205",44.36
"7206",43.41
"7207",43.87
"7208",42.77
"7209",44.2
"7210",44.47
"7211",44.48
"7212",45.7
"7213",44.25
"7214",43.88
"7215",42.29
"7216",44.19
"7217",45.29
"7218",44.56
"7219",43.6
"7220",42.41
"7221",44.52
"7222",44.21
"7223",44.61
"7224",43.19
"7225",42.58
"7226",44.64
"7227",43.23
"7228",42.35
"7229",43.51
"7230",43.64
"7231",43.56
"7232",43.17
"7233",44.28
"7234",44.08
"7235",41.68
"7236",44.36
"7237",42.94
"7238",42.96
"7239",44.26
"7240",43.48
"7241",44.47
"7242",42.83
"7243",44.83
"7244",43.12
"7245",44.96
"7246",43.88
"7247",45.06
"7248",44.66
"7249",45.21
"7250",45.5
"7251",42.76
"7252",43.58
"7253",44.57
"7254",42.36
"7255",43.01
"7256",43.19
"7257",44.21
"7258",42.55
"7259",43.44
"7260",41.58
"7261",43.17
"7262",41.74
"7263",43.46
"7264",44.3
"7265",43.37
"7266",43.15
"7267",43.68
"7268",42.7
"7269",45.02
"7270",43.79
"7271",42.95
"7272",43.48
"7273",43.58
"7274",45.49
"7275",43.74
"7276",43.56
"7277",43.92
"7278",44.12
"7279",42.58
"7280",45.04
"7281",43.8
"7282",44.03
"7283",44.14
"7284",44.82
"7285",42.99
"7286",43.12
"7287",43.44
"7288",43.91
"7289",44
"7290",43.23
"7291",42.09
"7292",43.92
"7293",44.19
"7294",43.3
"7295",44.28
"7296",43.36
"7297",44.14
"7298",43.27
"7299",47.15
"7300",44.84
"7301",43.06
"7302",42.73
"7303",44.2
"7304",44.36
"7305",44.38
"7306",43.41
"7307",44.83
"7308",43.57
"7309",42.33
"7310",43.46
"7311",42.72
"7312",44.98
"7313",44.17
"7314",44.27
"7315",44.07
"7316",42.59
"7317",45.21
"7318",44.67
"7319",45.42
"7320",43.61
"7321",43.67
"7322",43.15
"7323",42.56
"7324",41.12
"7325",42.31
"7326",42.86
"7327",45.04
"7328",42.65
"7329",43.67
"7330",44.16
"7331",42.23
"7332",42.81
"7333",42.48
"7334",44.2
"7335",43.95
"7336",42.84
"7337",44.5
"7338",44.54
"7339",44.63
"7340",44.54
"7341",44.52
"7342",45.14
"7343",45.02
"7344",43.35
"7345",42.99
"7346",43.64
"7347",43.95
"7348",42.62
"7349",43.69
"7350",43.38
"7351",42.76
"7352",42.51
"7353",44.22
"7354",42.97
"7355",43.49
"7356",45.46
"7357",43.12
"7358",42.61
"7359",44.51
"7360",45.01
"7361",45.3
"7362",44.59
"7363",43.71
"7364",42.56
"7365",45.28
"7366",43.4
"7367",43.46
"7368",44.53
"7369",43.3
"7370",45.07
"7371",45.25
"7372",44.32
"7373",44.45
"7374",43.05
"7375",42.82
"7376",43.72
"7377",43.69
"7378",43.46
"7379",41.75
"7380",45.87
"7381",43.26
"7382",43.7
"7383",44.69
"7384",44.42
"7385",44.81
"7386",44.43
"7387",44.57
"7388",44.44
"7389",43.83
"7390",43.9
"7391",44.66
"7392",43.61
"7393",43.34
"7394",44.18
"7395",42.43
"7396",45.71
"7397",43.4
"7398",44.86
"7399",44.38
"7400",43.97
"7401",44.6
"7402",45.14
"7403",44.67
"7404",43.69
"7405",43.45
"7406",43.29
"7407",43.33
"7408",43.24
"7409",44.46
"7410",43.79
"7411",42.25
"7412",43.88
"7413",44.26
"7414",45.87
"7415",42.9
"7416",43.98
"7417",43.69
"7418",43.78
"7419",44.53
"7420",43.33
"7421",44.18
"7422",42.98
"7423",44.49
"7424",42.66
"7425",43.75
"7426",44.22
"7427",44.42
"7428",43.87
"7429",42.14
"7430",42.62
"7431",46.57
"7432",43.62
"7433",43.9
"7434",43.77
"7435",44.78
"7436",44.35
"7437",43.61
"7438",44.14
"7439",43.46
"7440",44.47
"7441",44.12
"7442",42.26
"7443",44
"7444",43.17
"7445",44.6
"7446",44.87
"7447",44.5
"7448",44.85
"7449",43.28
"7450",44.79
"7451",43.75
"7452",42.08
"7453",44.33
"7454",43.3
"7455",44.38
"7456",44.78
"7457",43.82
"7458",42.19
"7459",44.1
"7460",43.01
"7461",42.67
"7462",45.15
"7463",43.28
"7464",43.93
"7465",44.18
"7466",44.49
"7467",43.04
"7468",44.76
"7469",42.92
"7470",43.92
"7471",44.46
"7472",42.8
"7473",45.19
"7474",42.58
"7475",42.82
"7476",45.33
"7477",43.53
"7478",43.95
"7479",44.92
"7480",42.7
"7481",42.79
"7482",44.09
"7483",43.02
"7484",43.29
"7485",43.31
"7486",42.87
"7487",44.7
"7488",43.64
"7489",43.82
"7490",45.06
"7491",43.27
"7492",42.14
"7493",43.84
"7494",44.78
"7495",46.12
"7496",44.69
"7497",42.3
"7498",43.65
"7499",45.17
"7500",44.4
"7501",42.78
"7502",44.82
"7503",43.28
"7504",44.01
"7505",44.23
"7506",43.46
"7507",42.19
"7508",44.01
"7509",43.02
"7510",41.47
"7511",45.26
"7512",45.84
"7513",42.69
"7514",43.7
"7515",44.64
"7516",42.55
"7517",44.5
"7518",44.55
"7519",42.98
"7520",43.29
"7521",43.96
"7522",41.85
"7523",42.91
"7524",46.13
"7525",43.14
"7526",43.46
"7527",44.05
"7528",43.42
"7529",42.88
"7530",44.8
"7531",43.67
"7532",43.66
"7533",44.11
"7534",42.79
"7535",42.12
"7536",44.31
"7537",44.75
"7538",44.66
"7539",44.04
"7540",44.31
"7541",43.33
"7542",43.66
"7543",44.52
"7544",43.3
"7545",43.13
"7546",42.94
"7547",44.81
"7548",44.91
"7549",44.25
"7550",43.2
"7551",43.66
"7552",43.57
"7553",42.91
"7554",44.64
"7555",44.11
"7556",44.01
"7557",43.06
"7558",42.09
"7559",43.06
"7560",42.63
"7561",43.9
"7562",44.38
"7563",44.94
"7564",42.79
"7565",43.78
"7566",43.81
"7567",43.66
"7568",45.32
"7569",44.93
"7570",44.35
"7571",43.59
"7572",44.46
"7573",43.78
"7574",43.29
"7575",43.93
"7576",42.97
"7577",46.83
"7578",44.04
"7579",44.18
"7580",43.35
"7581",42.64
"7582",44.9
"7583",44.08
"7584",42.21
"7585",42.93
"7586",43.43
"7587",44.63
"7588",43.25
"7589",44.88
"7590",43.18
"7591",43.35
"7592",44.47
"7593",44.86
"7594",44.75
"7595",42.74
"7596",43.79
"7597",43.68
"7598",43.75
"7599",42.71
"7600",42.29
"7601",44.96
"7602",44.13
"7603",44.3
"7604",45.16
"7605",41.93
"7606",44.88
"7607",43.61
"7608",44.29
"7609",42.74
"7610",43.53
"7611",44.68
"7612",44.65
"7613",43.6
"7614",42.92
"7615",43.65
"7616",43.9
"7617",45.11
"7618",45.05
"7619",44.32
"7620",44.77
"7621",42.98
"7622",44.38
"7623",45.28
"7624",43.25
"7625",42.04
"7626",44.91
"7627",43.92
"7628",44.16
"7629",44.96
"7630",45.07
"7631",42.65
"7632",44.77
"7633",43.39
"7634",43.32
"7635",42.42
"7636",43.3
"7637",42.94
"7638",44.35
"7639",42.84
"7640",44.45
"7641",44.02
"7642",42.36
"7643",44.44
"7644",43.44
"7645",44.49
"7646",43.48
"7647",44.61
"7648",43.7
"7649",42.36
"7650",44.7
"7651",43.92
"7652",41.81
"7653",44.27
"7654",43.31
"7655",44.82
"7656",42.99
"7657",42.74
"7658",44.47
"7659",43.03
"7660",43.89
"7661",44.12
"7662",42.85
"7663",43.68
"7664",43.88
"7665",45.41
"7666",44.17
"7667",44.19
"7668",43.1
"7669",43.61
"7670",43.13
"7671",45.72
"7672",43.71
"7673",43.49
"7674",42.57
"7675",42.9
"7676",45.59
"7677",44.14
"7678",44.59
"7679",43.62
"7680",43.73
"7681",44.36
"7682",43.1
"7683",42.51
"7684",43.99
"7685",44.51
"7686",43.71
"7687",44.5
"7688",44.25
"7689",43.78
"7690",43.66
"7691",42.28
"7692",42.74
"7693",42.12
"7694",43.17
"7695",44.65
"7696",43.36
"7697",43.65
"7698",43.54
"7699",44.22
"7700",43.4
"7701",42.61
"7702",42.64
"7703",44.16
"7704",43.99
"7705",43.28
"7706",43.83
"7707",44.27
"7708",40.89
"7709",41.89
"7710",45.06
"7711",44.52
"7712",42.97
"7713",43.83
"7714",42.09
"7715",42.97
"7716",44.1
"7717",43.22
"7718",42.88
"7719",43.49
"7720",43.35
"7721",44.87
"7722",42.73
"7723",42.14
"7724",43.71
"7725",42.48
"7726",44.57
"7727",44.6
"7728",44.52
"7729",43.8
"7730",45.38
"7731",45.06
"7732",44.42
"7733",44.67
"7734",43.28
"7735",43.62
"7736",43.31
"7737",43.65
"7738",44.91
"7739",44.22
"7740",42.44
"7741",42.97
"7742",43.96
"7743",44.25
"7744",45.55
"7745",44
"7746",42.65
"7747",42.25
"7748",43.04
"7749",44.22
"7750",43.64
"7751",43.41
"7752",43.64
"7753",45.11
"7754",45.77
"7755",44.17
"7756",43.89
"7757",42.05
"7758",46.09
"7759",43.76
"7760",43.33
"7761",42.7
"7762",44
"7763",45.18
"7764",43.08
"7765",45.55
"7766",41.58
"7767",43.32
"7768",43.82
"7769",42.31
"7770",43.89
"7771",43.92
"7772",45.06
"7773",44.29
"7774",44.59
"7775",42.89
"7776",43.48
"7777",45.63
"7778",42.68
"7779",44.01
"7780",43.13
"7781",41.27
"7782",43.12
"7783",44.26
"7784",44.72
"7785",44
"7786",45.23
"7787",43.14
"7788",43.92
"7789",43.08
"7790",42.83
"7791",42.75
"7792",44.26
"7793",42.38
"7794",43.66
"7795",44.03
"7796",45.37
"7797",44.79
"7798",42
"7799",44.37
"7800",43.16
"7801",44.67
"7802",44.64
"7803",44.28
"7804",43.35
"7805",45.05
"7806",42.79
"7807",43.06
"7808",42.45
"7809",43.73
"7810",45.39
"7811",43.2
"7812",43.66
"7813",42.73
"7814",45.12
"7815",45.43
"7816",44.04
"7817",41.81
"7818",43.68
"7819",42.54
"7820",43.15
"7821",45.41
"7822",44.38
"7823",42.63
"7824",44.98
"7825",44.66
"7826",43.83
"7827",42.89
"7828",44.77
"7829",44.12
"7830",44.61
"7831",43.93
"7832",43.59
"7833",45.1
"7834",43.43
"7835",43.01
"7836",42.87
"7837",43.03
"7838",43.47
"7839",44.13
"7840",43.14
"7841",42.19
"7842",45.33
"7843",45.51
"7844",42.28
"7845",43.87
"7846",44.1
"7847",42.34
"7848",44.14
"7849",42.75
"7850",44.76
"7851",46.12
"7852",43.15
"7853",44.05
"7854",46.5
"7855",43.83
"7856",44.27
"7857",45.36
"7858",44.38
"7859",43.4
"7860",44.6
"7861",44.22
"7862",42.61
"7863",43.53
"7864",43.21
"7865",43.19
"7866",43.4
"7867",44.61
"7868",43.55
"7869",44.35
"7870",43.12
"7871",43.29
"7872",42.9
"7873",45.46
"7874",45.02
"7875",41.98
"7876",43.06
"7877",45.62
"7878",43.74
"7879",42.6
"7880",43.7
"7881",44.04
"7882",43.61
"7883",44.69
"7884",43.73
"7885",44.77
"7886",41.71
"7887",42.52
"7888",43.96
"7889",45.97
"7890",43.16
"7891",43.53
"7892",43.22
"7893",43.8
"7894",44.24
"7895",44.51
"7896",43.67
"7897",44.82
"7898",43.85
"7899",44.22
"7900",44.47
"7901",43.42
"7902",44.57
"7903",43.53
"7904",43.81
"7905",42.12
"7906",45.5
"7907",43.83
"7908",41.75
"7909",42.18
"7910",44.25
"7911",45.59
"7912",43.53
"7913",45.04
"7914",44.67
"7915",42.67
"7916",45.97
"7917",44.82
"7918",44.22
"7919",42.84
"7920",43.57
"7921",43.35
"7922",42.2
"7923",44.17
"7924",42.83
"7925",43.38
"7926",43.64
"7927",43.96
"7928",43.29
"7929",44.29
"7930",43.91
"7931",43.38
"7932",44.14
"7933",42.25
"7934",44.15
"7935",42.89
"7936",44.9
"7937",43.73
"7938",44.85
"7939",43.2
"7940",45.43
"7941",43.62
"7942",43.96
"7943",43.48
"7944",43.32
"7945",43.26
"7946",43.96
"7947",42.08
"7948",42.22
"7949",44.6
"7950",42.65
"7951",43.8
"7952",43.21
"7953",43.18
"7954",43.19
"7955",44.5
"7956",43.27
"7957",43.66
"7958",42.86
"7959",43.32
"7960",44.92
"7961",44.01
"7962",44.42
"7963",44.85
"7964",43.93
"7965",42.61
"7966",45.05
"7967",44.18
"7968",44.38
"7969",44.49
"7970",44.88
"7971",43.93
"7972",41.9
"7973",44.54
"7974",43.63
"7975",43.15
"7976",46.68
"7977",43.11
"7978",44.78
"7979",45.99
"7980",44.76
"7981",45.03
"7982",41.81
"7983",43.91
"7984",44.81
"7985",43.84
"7986",43.34
"7987",43.28
"7988",42.53
"7989",42.5
"7990",43.77
"7991",43.5
"7992",43.76
"7993",43.58
"7994",43.75
"7995",43.68
"7996",42.67
"7997",42.03
"7998",43.31
"7999",45.94
"8000",43.06
"8001",43.5
"8002",42.93
"8003",43.73
"8004",45.38
"8005",43.96
"8006",43.83
"8007",42.9
"8008",45.81
"8009",44.73
"8010",42.62
"8011",44.27
"8012",43.18
"8013",42.21
"8014",42.33
"8015",44.8
"8016",40.99
"8017",43.73
"8018",43.54
"8019",42.35
"8020",42.86
"8021",43
"8022",44.33
"8023",43.19
"8024",46.47
"8025",42.82
"8026",43.31
"8027",44.09
"8028",42.54
"8029",44.75
"8030",42.99
"8031",44.2
"8032",43.46
"8033",44.2
"8034",43.23
"8035",43.76
"8036",42.83
"8037",43.55
"8038",44.24
"8039",42.68
"8040",43.19
"8041",44.65
"8042",42.93
"8043",45.53
"8044",43.76
"8045",44.65
"8046",43.67
"8047",45.34
"8048",43.74
"8049",42.91
"8050",44.75
"8051",44.54
"8052",44.84
"8053",44.32
"8054",43.25
"8055",43.57
"8056",42.99
"8057",42.13
"8058",41.87
"8059",44.85
"8060",42.99
"8061",43.94
"8062",44.14
"8063",44.99
"8064",43.41
"8065",42.79
"8066",44.39
"8067",43.64
"8068",42.39
"8069",43.41
"8070",44.34
"8071",42.71
"8072",45.15
"8073",43.83
"8074",42.36
"8075",44.93
"8076",43.79
"8077",43.61
"8078",42.74
"8079",43.95
"8080",43.68
"8081",45.01
"8082",44.75
"8083",44.41
"8084",42.58
"8085",44.66
"8086",42.87
"8087",42.37
"8088",44.77
"8089",45.52
"8090",42.24
"8091",43.43
"8092",44.28
"8093",44.28
"8094",43.92
"8095",42.14
"8096",44.93
"8097",44.44
"8098",42.46
"8099",43.13
"8100",42.42
"8101",45.53
"8102",44.22
"8103",44.42
"8104",43.1
"8105",44.65
"8106",44.14
"8107",42.12
"8108",43.43
"8109",42.96
"8110",43.33
"8111",44.15
"8112",43.54
"8113",45.07
"8114",44.52
"8115",44.57
"8116",42.83
"8117",44.92
"8118",43.66
"8119",44.79
"8120",46.15
"8121",43.19
"8122",44.64
"8123",43.53
"8124",44.18
"8125",43.61
"8126",43.05
"8127",43.59
"8128",43.14
"8129",44.6
"8130",43.37
"8131",44.2
"8132",42.98
"8133",44.05
"8134",44.95
"8135",42.2
"8136",44.6
"8137",44.93
"8138",44.04
"8139",44.36
"8140",43.54
"8141",43.53
"8142",41.93
"8143",42.24
"8144",42.55
"8145",43.17
"8146",44.35
"8147",42.76
"8148",43.09
"8149",45.02
"8150",44.08
"8151",43.88
"8152",43.32
"8153",44.72
"8154",45.49
"8155",44.11
"8156",43.1
"8157",42.88
"8158",43.07
"8159",43.31
"8160",43.72
"8161",42.46
"8162",44.66
"8163",42.6
"8164",43.88
"8165",43.3
"8166",43.06
"8167",44.31
"8168",45.46
"8169",42.67
"8170",44.27
"8171",43.46
"8172",42.4
"8173",44.65
"8174",43.36
"8175",42.67
"8176",44.2
"8177",44.73
"8178",42.05
"8179",42.19
"8180",44.53
"8181",42.71
"8182",43.13
"8183",44.21
"8184",43.59
"8185",43.93
"8186",44.83
"8187",43.57
"8188",43.84
"8189",44.89
"8190",44.64
"8191",42.64
"8192",42.16
"8193",43.59
"8194",43
"8195",43.87
"8196",44.59
"8197",43.64
"8198",46.05
"8199",44.72
"8200",42.71
"8201",43.67
"8202",44.7
"8203",43.96
"8204",43.64
"8205",43.14
"8206",43.34
"8207",42.23
"8208",42.49
"8209",43.15
"8210",44.11
"8211",43.94
"8212",44.57
"8213",45.29
"8214",43.13
"8215",43.83
"8216",43.31
"8217",42.64
"8218",43.83
"8219",43.77
"8220",42.29
"8221",43.21
"8222",44.64
"8223",43.69
"8224",43.32
"8225",44.27
"8226",44.23
"8227",43.43
"8228",43.9
"8229",43.69
"8230",44.93
"8231",44.91
"8232",44.55
"8233",41.88
"8234",44.97
"8235",44.02
"8236",43.36
"8237",41.77
"8238",43.52
"8239",43.47
"8240",43.26
"8241",40.81
"8242",45.06
"8243",44.14
"8244",44.32
"8245",42.75
"8246",43.79
"8247",44.51
"8248",42.38
"8249",44.25
"8250",43.7
"8251",44.08
"8252",42.99
"8253",42.67
"8254",43.34
"8255",43.81
"8256",42.75
"8257",44.7
"8258",43.03
"8259",44.89
"8260",44.19
"8261",44.62
"8262",44.4
"8263",43.38
"8264",43.97
"8265",44.56
"8266",43.97
"8267",42.38
"8268",43.81
"8269",42
"8270",41.98
"8271",43.8
"8272",44.57
"8273",43.81
"8274",42
"8275",43.47
"8276",44.62
"8277",43.79
"8278",42.83
"8279",45.34
"8280",43.94
"8281",46
"8282",43.28
"8283",43.16
"8284",42.83
"8285",43.66
"8286",44.07
"8287",45.61
"8288",43.11
"8289",44.51
"8290",43.68
"8291",44.01
"8292",43.44
"8293",43.45
"8294",43.58
"8295",45.17
"8296",45.81
"8297",44.15
"8298",44.01
"8299",45.54
"8300",45.38
"8301",45.05
"8302",45.04
"8303",44.42
"8304",43.6
"8305",42.71
"8306",42.12
"8307",43.56
"8308",44.66
"8309",42.56
"8310",45.04
"8311",43.59
"8312",43.53
"8313",45.43
"8314",43.59
"8315",42.84
"8316",45.1
"8317",44.5
"8318",43.93
"8319",43.48
"8320",45.19
"8321",44.49
"8322",43.65
"8323",43.05
"8324",42.32
"8325",43.54
"8326",42.29
"8327",44.84
"8328",44
"8329",45.16
"8330",43.92
"8331",44.39
"8332",42.03
"8333",43.91
"8334",42.96
"8335",43.87
"8336",42.66
"8337",42.56
"8338",45.73
"8339",43.23
"8340",44.71
"8341",43.38
"8342",43.18
"8343",44.22
"8344",43.35
"8345",41.73
"8346",43.04
"8347",45.98
"8348",43.38
"8349",44.68
"8350",43.89
"8351",44.14
"8352",42.29
"8353",44.44
"8354",44.16
"8355",43.15
"8356",42.87
"8357",42.68
"8358",43.79
"8359",43.2
"8360",43.11
"8361",42.48
"8362",44.91
"8363",41.74
"8364",43.94
"8365",43.72
"8366",42.01
"8367",44.49
"8368",43.03
"8369",42.69
"8370",44.36
"8371",44
"8372",43.59
"8373",43.32
"8374",43.43
"8375",44.66
"8376",43.98
"8377",44.18
"8378",44.65
"8379",44.01
"8380",44.51
"8381",43.91
"8382",43.19
"8383",43.71
"8384",42.41
"8385",42.65
"8386",44.48
"8387",45.46
"8388",45.61
"8389",45.7
"8390",46.14
"8391",43.75
"8392",42.09
"8393",43.97
"8394",43.7
"8395",44.7
"8396",43.62
"8397",44.3
"8398",42.95
"8399",43.31
"8400",44.36
"8401",44.49
"8402",45.38
"8403",44.73
"8404",42.77
"8405",44.34
"8406",42.5
"8407",42.11
"8408",43.74
"8409",43.91
"8410",44.25
"8411",42.57
"8412",43.18
"8413",44.61
"8414",43.21
"8415",44.52
"8416",44.99
"8417",42.94
"8418",41.53
"8419",43.9
"8420",44.08
"8421",43.86
"8422",44.52
"8423",44.14
"8424",43.92
"8425",44.82
"8426",43.05
"8427",42.4
"8428",44.65
"8429",42.91
"8430",43.16
"8431",42.24
"8432",44.47
"8433",44.09
"8434",41.87
"8435",42.14
"8436",42.98
"8437",42.76
"8438",43.21
"8439",42.3
"8440",43.86
"8441",43.31
"8442",43.73
"8443",45.23
"8444",44.7
"8445",43.98
"8446",44.28
"8447",43.99
"8448",44.05
"8449",43.8
"8450",44.32
"8451",46.53
"8452",44.18
"8453",43.92
"8454",43.23
"8455",44.64
"8456",45.52
"8457",44.19
"8458",43.02
"8459",42.49
"8460",44.15
"8461",43.79
"8462",44.55
"8463",44.72
"8464",42.54
"8465",43.73
"8466",42.37
"8467",43.16
"8468",43.76
"8469",44.34
"8470",44.63
"8471",43.42
"8472",44.1
"8473",42.37
"8474",44.39
"8475",43.98
"8476",42.77
"8477",42.7
"8478",45.53
"8479",43.86
"8480",43.71
"8481",43.52
"8482",44.27
"8483",44.42
"8484",43.99
"8485",43.32
"8486",42.79
"8487",43.69
"8488",44.56
"8489",42.57
"8490",43.99
"8491",44.51
"8492",44.05
"8493",44.27
"8494",44.68
"8495",44.45
"8496",44.92
"8497",42.67
"8498",43.16
"8499",44.45
"8500",44.05
"8501",43.97
"8502",43.26
"8503",42.13
"8504",42.17
"8505",42.92
"8506",44.19
"8507",42.99
"8508",43.41
"8509",43.92
"8510",43.73
"8511",42.72
"8512",43.4
"8513",42.95
"8514",45.53
"8515",44.1
"8516",44.9
"8517",42.74
"8518",42.34
"8519",44.26
"8520",42.53
"8521",42.83
"8522",43.13
"8523",43.71
"8524",44.38
"8525",44.56
"8526",46.92
"8527",46.25
"8528",43.71
"8529",44.65
"8530",42.76
"8531",42.94
"8532",43.32
"8533",44.04
"8534",43.43
"8535",42.34
"8536",44.34
"8537",43.6
"8538",44.16
"8539",44.4
"8540",44.62
"8541",44.88
"8542",43.67
"8543",41.77
"8544",43.7
"8545",43.62
"8546",43.41
"8547",44.43
"8548",43.95
"8549",46.01
"8550",44.05
"8551",44.74
"8552",45.41
"8553",43.25
"8554",43.63
"8555",43.11
"8556",44.04
"8557",42.72
"8558",44.38
"8559",40.98
"8560",44.14
"8561",42.17
"8562",43.75
"8563",44.22
"8564",43.03
"8565",43.25
"8566",43.65
"8567",44.08
"8568",41.6
"8569",43.82
"8570",44.79
"8571",43.54
"8572",45.39
"8573",42.54
"8574",43.79
"8575",43.79
"8576",45.32
"8577",42.46
"8578",44.86
"8579",44.97
"8580",43.79
"8581",44.09
"8582",44.54
"8583",41.4
"8584",43.35
"8585",43.21
"8586",43.41
"8587",43.32
"8588",43.26
"8589",43.92
"8590",43.29
"8591",41.41
"8592",43.99
"8593",44.19
"8594",42.03
"8595",44.36
"8596",44.55
"8597",43.03
"8598",44.07
"8599",42.74
"8600",42.48
"8601",42.94
"8602",44.18
"8603",44.13
"8604",41.78
"8605",43.33
"8606",43.28
"8607",43.02
"8608",43.52
"8609",44.12
"8610",44.15
"8611",43.68
"8612",43.06
"8613",43.2
"8614",44.11
"8615",43.93
"8616",42.85
"8617",42.86
"8618",43.86
"8619",42.94
"8620",44.77
"8621",44.07
"8622",42.83
"8623",43.41
"8624",44.95
"8625",41.44
"8626",43.94
"8627",42.68
"8628",43.84
"8629",42.86
"8630",43.94
"8631",42.31
"8632",44.07
"8633",43.92
"8634",42.67
"8635",42.31
"8636",43.64
"8637",42.84
"8638",43.72
"8639",43.3
"8640",43.62
"8641",45.51
"8642",44.39
"8643",43.36
"8644",42.48
"8645",45.52
"8646",43.27
"8647",44.6
"8648",42.02
"8649",42.89
"8650",44.15
"8651",44.23
"8652",42.55
"8653",43.15
"8654",42.32
"8655",42.77
"8656",42.8
"8657",43.93
"8658",43.95
"8659",42.27
"8660",43
"8661",44.49
"8662",43.85
"8663",43.71
"8664",43.61
"8665",42.98
"8666",42.27
"8667",44.17
"8668",43.02
"8669",43.93
"8670",42.5
"8671",42.39
"8672",42.99
"8673",44.64
"8674",44.85
"8675",43.44
"8676",44.05
"8677",44.42
"8678",44
"8679",44.51
"8680",45.11
"8681",43.71
"8682",44.33
"8683",44.62
"8684",45.75
"8685",42.1
"8686",44.11
"8687",43.9
"8688",43.57
"8689",44.15
"8690",43.96
"8691",45.69
"8692",42.6
"8693",44.97
"8694",42.98
"8695",44.41
"8696",41.99
"8697",45.17
"8698",42.88
"8699",41.39
"8700",44.73
"8701",44.61
"8702",43.89
"8703",43.82
"8704",44.08
"8705",42.46
"8706",43.99
"8707",44.77
"8708",45.19
"8709",43.82
"8710",42.24
"8711",43.43
"8712",40.38
"8713",44.73
"8714",42.5
"8715",45.41
"8716",42.42
"8717",43.67
"8718",43.86
"8719",43.4
"8720",42.62
"8721",44.19
"8722",43.2
"8723",42.97
"8724",42.73
"8725",45
"8726",45.21
"8727",44.09
"8728",44.31
"8729",44.37
"8730",44.39
"8731",46.05
"8732",42.85
"8733",43.51
"8734",42.74
"8735",44.27
"8736",42.48
"8737",44.61
"8738",45.45
"8739",43.22
"8740",42.15
"8741",43.91
"8742",44.03
"8743",43.9
"8744",43.55
"8745",43.49
"8746",43.21
"8747",42.62
"8748",43.82
"8749",45.39
"8750",43.89
"8751",44.88
"8752",43.8
"8753",43.21
"8754",43.64
"8755",43.38
"8756",43.31
"8757",44.31
"8758",43.66
"8759",44.14
"8760",43.25
"8761",45.14
"8762",43.41
"8763",43.5
"8764",44.12
"8765",43.96
"8766",44.47
"8767",44.12
"8768",44.01
"8769",45.85
"8770",45.07
"8771",42.91
"8772",44.62
"8773",41.73
"8774",44.26
"8775",42.51
"8776",43.65
"8777",44.81
"8778",44.7
"8779",43.02
"8780",44.69
"8781",43.86
"8782",45.23
"8783",43.2
"8784",44.89
"8785",42.79
"8786",44.3
"8787",43.35
"8788",44.7
"8789",42.13
"8790",42.69
"8791",44.05
"8792",44.6
"8793",43.59
"8794",43.31
"8795",43.95
"8796",43.51
"8797",43.1
"8798",42.31
"8799",44.18
"8800",44.19
"8801",44.3
"8802",43.55
"8803",42.58
"8804",44.33
"8805",43.43
"8806",44.72
"8807",43.5
"8808",43.46
"8809",43.93
"8810",45.2
"8811",42.25
"8812",43.66
"8813",44.11
"8814",44.21
"8815",42.76
"8816",44.75
"8817",44.43
"8818",42.97
"8819",44.77
"8820",43.57
"8821",43.78
"8822",43.33
"8823",43.22
"8824",43.81
"8825",42.71
"8826",41.61
"8827",43.02
"8828",44.14
"8829",46.12
"8830",42.74
"8831",41.92
"8832",42.21
"8833",43.56
"8834",43.27
"8835",44.92
"8836",44.18
"8837",44.97
"8838",42.07
"8839",43.12
"8840",43.51
"8841",43.03
"8842",42.66
"8843",43.34
"8844",45.52
"8845",40.96
"8846",43.91
"8847",42.54
"8848",43.58
"8849",42.97
"8850",44.05
"8851",42.58
"8852",43.34
"8853",42.64
"8854",43.25
"8855",42.36
"8856",44.16
"8857",43.43
"8858",42.92
"8859",44.16
"8860",45.57
"8861",45.12
"8862",43.13
"8863",43.87
"8864",45.24
"8865",45.22
"8866",43.23
"8867",45.68
"8868",44.41
"8869",44.16
"8870",44.54
"8871",44.1
"8872",43.68
"8873",42.22
"8874",44.13
"8875",43.07
"8876",43.23
"8877",46.32
"8878",42.31
"8879",43.26
"8880",44.28
"8881",42.85
"8882",43.79
"8883",45.08
"8884",42.9
"8885",45
"8886",43.22
"8887",44.04
"8888",44.14
"8889",43.42
"8890",42.41
"8891",43.29
"8892",41.66
"8893",44.26
