,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,resp
456,7.338799369,5.864992522,5.615262097,4.974371372,8.240692221,5.087958722,7.015881161,7.094555788,7.291432942,6.569628679,7.246545351,6.508784771,4.750097471,5.602319172,5.586971735,6.964823004,6.905597435,5.400971633,5.873432632,7.365941645
457,5.15412238,6.623712576,4.470523509,6.464881531,4.487325256,5.644101734,5.537975252,7.599039978,5.052257278,4.652366758,5.438634591,4.456921236,5.629112991,6.155447567,6.641988916,6.509295812,6.380620504,5.731887266,6.049969178,5.110092611
458,5.949105947,7.230791992,6.580154567,4.995358319,5.873288554,7.398574754,5.328032365,5.004922753,6.261275719,7.157574712,3.450077001,5.750229905,3.745543971,6.247159784,5.921391753,8.565093655,7.313677707,6.011171345,7.361051014,6.561363205
459,7.422659932,5.80254754,6.738488467,7.461771756,6.750097564,6.087524319,6.359808209,7.076444454,6.775105365,3.909372823,5.030913242,4.907294786,6.934531026,6.367645908,6.575752185,5.405648138,5.52020345,4.870736341,6.958493636,5.743824518
460,6.555240148,6.727724211,4.760158928,8.480269075,6.591987245,4.783929564,3.707832023,6.961141618,5.25338105,6.36185438,4.082890575,6.566375037,6.295043161,6.498804854,6.184041691,8.119589026,6.397029847,5.771372136,7.229366855,2.846407362
461,6.370526931,6.440422984,6.916252052,5.81706391,5.919245349,7.14333937,4.977178631,4.9385878,8.193311481,5.721107127,6.687457588,8.409109989,5.408586537,5.998951356,5.942334881,4.76611022,6.127936542,5.018248336,5.598739456,2.644291491
462,7.818300252,5.898110385,5.270885852,5.098743885,6.308810137,5.616649106,5.498436608,5.01243518,5.288189992,6.510927733,4.744356077,6.423863172,7.215770291,6.561065682,8.218005514,5.023306645,5.378899425,5.593720155,6.166809311,8.101296833
463,7.615534498,5.75801884,5.826760525,7.506611477,7.586142438,4.244610374,8.367234056,5.764108293,4.999993541,5.975708063,5.711272494,5.578310675,5.854546955,4.77091882,6.548563139,5.429321301,6.755889985,5.798253684,3.466542487,8.348254972
464,6.943993197,3.92384379,5.791531169,3.485063996,6.263286635,5.692732556,7.081264775,5.424844841,4.86386967,4.854484403,6.730053301,4.779664534,5.314231481,5.790982699,5.633558426,6.19428285,6.553984728,6.873198194,6.892331967,6.050219969
465,3.96992471,6.829957413,7.063175318,5.597683118,6.20349969,6.166246615,6.831835369,5.877689977,6.618341379,6.211181957,6.507505282,5.927543168,3.581830104,6.108886592,5.991508595,7.224537935,6.048385498,5.362178495,5.418386464,2.992678881
466,4.909288418,8.112944311,5.871268192,5.749467589,7.400997083,4.84116022,8.016748725,4.956509956,6.431969415,5.71044752,5.9667956,6.480069677,6.342237094,6.001638744,5.585883146,6.991312163,6.090554818,6.035630077,6.945026151,6.033514671
467,6.240043688,5.684434099,6.47145074,5.343990521,6.71410184,5.960106101,4.94443368,6.868706196,4.57060093,6.408673606,7.200855911,7.292418859,5.36200387,5.638410773,4.53097123,7.671457605,3.660340079,4.451777939,6.580824658,8.295567758
468,7.16957823,4.927451974,5.99379911,3.287094607,7.505603825,6.357062336,6.682887818,6.263562921,5.465033245,5.6033878,6.327153268,6.894170416,4.876831729,4.883907791,4.518394211,5.625347521,4.529983317,7.436717872,6.152769482,3.505977502
469,4.648503106,4.866281943,5.330909434,6.053819093,7.060100724,6.776380061,6.844329713,5.214010107,3.760295069,6.527260806,6.604605584,5.394105412,5.586190724,6.006843846,5.740534711,6.32593068,6.832053007,4.500005011,6.081214469,5.662930013
470,7.381872042,5.764395986,5.755035336,5.512116803,5.812603477,4.566714757,3.985203762,5.720864037,5.165222087,5.750826728,6.48047237,4.500045118,5.15747134,5.853562732,5.16511319,4.50243016,8.070646905,6.550645414,7.129456834,2.368382843
471,5.97916362,4.358192579,8.091946873,6.884960956,6.725957418,5.857236961,4.606099188,7.437409289,5.752683912,4.903234778,6.12645938,3.333917588,6.380046795,6.18325429,5.38573835,4.249211593,4.574081394,5.514415819,8.184195153,1.751407007
472,6.07619653,5.848677549,7.039348678,3.986736699,5.484000217,6.478943981,6.511883519,6.71657722,5.824615869,7.108914604,5.908031864,4.765748801,6.581178257,6.838919985,7.003198949,6.325329372,6.54693866,5.769792889,4.914729256,2.543832016
473,6.574797311,4.149523194,4.151677702,7.141234729,7.476952351,5.423660644,5.411631395,4.360284293,3.696199391,8.459903745,4.244075656,6.501202506,5.76460087,6.811048741,7.089134611,7.025258154,5.107576151,6.725199933,7.169267211,5.67222458
474,5.090259876,6.932904089,7.378703118,5.297876891,6.862318887,5.911432196,6.625680249,5.593164927,7.925668723,5.591663493,5.89494755,7.11636944,7.506324676,8.359380738,5.587481917,5.452698737,5.234364945,5.313240203,6.998174671,5.577455398
475,6.92005848,5.929893842,6.376440203,4.775545767,6.152803707,7.196018932,6.162895996,6.805260998,5.75748062,5.465599391,6.371764035,6.318377526,6.293163669,8.656801847,5.613333834,4.073802105,5.314156141,5.703573107,7.020379645,0.910427236
476,7.38637274,4.8503816,4.289944132,6.519526702,4.700373863,6.607278246,5.637078666,6.353119797,5.382097051,5.573720332,4.719393705,5.799797697,5.267133854,5.663440907,5.938351402,5.290581277,4.935089117,7.998223379,5.937801522,6.564397187
477,6.030003435,3.669325816,7.002426098,8.062354607,7.235031623,6.266684241,6.492153218,6.15363801,6.504100483,4.948263931,5.865652162,5.150680033,6.180602007,5.36531694,6.14409452,6.917317491,6.133871439,6.49147219,5.267690758,5.687357336
478,5.19222822,4.321832121,4.978591728,7.462915275,6.105883716,5.950691138,5.376976541,4.902364308,8.012629169,7.284825378,6.425166085,6.241100983,5.269316708,6.501230324,6.612169291,4.191824345,7.636237634,7.412860821,8.622886863,6.479880248
479,5.554744167,7.176373235,6.69189719,6.499710866,5.271350668,5.840480806,6.157374572,4.739571248,6.226872093,6.204542634,5.279238616,4.532847888,6.539887741,7.930465125,5.974248986,6.805622283,7.083451617,7.199879412,6.42362165,3.453014338
480,5.866124931,4.384239791,5.318903784,7.907451283,6.040124298,4.265594732,8.308698689,6.788720182,6.417591599,6.008758612,6.132641658,5.469335953,4.081134324,6.922584087,4.968910383,5.06687228,5.085960104,4.625575234,7.203721889,1.813404397
481,5.955168786,6.66375092,6.906419525,5.083899912,6.587458517,5.7860775,5.22360745,3.219525809,7.585833947,5.779584952,6.135025557,6.911882395,5.552835112,6.470286445,5.976914299,6.879354331,4.860615546,6.743887215,5.365832986,5.389891838
482,7.370543963,4.382971624,4.789484179,7.058305858,6.251186305,6.972058081,6.666057158,5.825497894,6.133058128,5.242027291,8.04630431,4.630770918,6.17226232,3.882854335,4.727998687,7.056928707,7.309875207,6.352695683,5.240402675,5.990095558
483,6.751241397,5.404302684,5.686415471,6.164221805,5.767641086,5.571771357,5.959067791,5.460492635,4.281836018,5.337438922,3.992321269,7.609283827,7.391822329,6.249914007,5.600963584,6.711537239,6.222674398,6.959678526,6.091341233,1.230119346
484,6.967672662,6.960759742,5.645944002,4.687586761,4.574566857,5.219924538,8.005425718,7.730840252,6.035365155,6.749801737,6.817915795,4.73590485,4.827611126,7.497249068,7.248601578,7.010901186,7.069930753,7.072030874,6.716595185,4.533651916
485,4.788728937,4.155884159,7.04889739,5.04701427,5.098120963,6.941525761,5.660889846,5.670334127,6.547309299,7.299766884,6.755761081,4.964903534,7.068194112,6.779339526,6.217550336,7.188743261,6.99093298,3.923666019,6.83711832,3.105035058
486,5.83443278,6.565976523,6.76727873,5.818026814,7.110253272,6.433615212,4.782309457,5.111195846,5.542029933,6.236835177,5.140999047,6.472490742,7.784427536,8.909517106,4.103307765,6.990632888,6.622632254,5.087379233,6.505155079,4.570147691
487,7.046663013,5.799093276,5.73681966,6.701029943,5.831756098,6.8256251,7.758671386,6.328819499,4.026276688,7.244765023,6.533643669,4.675472679,5.799233829,5.940503263,4.497001892,6.981117422,5.86329216,5.926068695,5.150208255,3.009106899
488,6.967761925,6.51894694,6.11343412,5.450864823,5.063593208,4.966062715,6.991406268,6.029096285,5.538984123,6.613968119,5.691948055,6.047828985,7.248280053,4.136851865,6.808468335,8.09907308,6.464313241,7.333525727,5.215521495,5.085002219
489,5.700845098,5.20795351,6.934489965,5.553915354,4.239452864,6.140187435,7.303443316,6.544267083,6.165251819,6.075936799,6.91170869,6.439479231,5.254055633,6.652443182,4.973033699,5.497760625,5.752250638,5.774573393,6.467051176,4.014408823
490,5.58131332,7.782686444,7.282227002,5.79235396,4.313784165,7.485610848,5.504688194,6.300292085,6.051882935,5.709590084,5.107687767,8.010960807,6.886664215,4.341505865,7.255847968,5.809785685,3.836133233,3.695996753,6.642872448,2.911905825
491,6.102746334,6.756111079,6.909044501,5.05476934,4.89158049,6.012105121,5.786871385,4.419896079,6.485645518,5.291624818,4.995387226,5.232530948,6.701211676,6.735692583,5.928367023,5.363498266,6.859002559,4.784161765,6.265675759,6.109533338
492,5.025883163,5.326765929,5.853536338,5.892937536,5.791105651,4.289955295,5.549778612,8.10910334,6.581872988,7.802703737,5.042104471,6.246992456,5.443697219,6.914195925,6.578251261,6.969496736,4.372483661,5.152832471,4.508040537,2.653784523
493,5.434690006,7.06030911,7.115409718,5.65925278,6.644397036,4.981432457,6.987160007,6.052731709,6.434967253,6.064923518,5.814161773,5.575798068,5.694485156,4.835799833,5.587233355,5.86218629,5.34889804,5.949110613,7.172114213,1.25098146
494,7.325467788,6.348281927,6.389255095,5.529828695,5.122453321,5.875420533,5.65577595,6.524710952,6.367654379,5.559774307,7.093921094,6.555761952,4.801843333,5.441962075,4.911201816,6.164972459,5.680529958,6.60289688,4.749484967,4.160625534
495,8.023118056,4.247567032,4.609498359,5.17868987,8.266130669,4.562027298,5.641841886,4.96677473,6.118722572,4.522247764,6.274331749,8.018827061,4.940037956,6.704466311,6.706341959,7.102029273,3.956809807,7.601091431,4.812401104,10.84975477
496,6.784186354,4.743136097,5.965601933,6.549778722,5.104288265,5.086174227,6.353820624,5.011663405,6.410733588,6.589643616,7.640187498,7.255387854,6.623722177,5.00218703,7.10508513,5.219685849,7.054611969,5.372616199,5.801978232,5.36669795
497,6.8659849,5.091411257,4.537571161,6.314555484,5.024455328,2.915987617,5.281763596,6.530879003,6.079461055,5.922803614,7.699192408,5.534625257,6.109418289,4.795937074,4.976953203,5.545758377,6.196202061,5.255884656,5.509420764,4.089884814
498,5.483218868,5.574347372,6.627193564,8.018381275,6.260641563,6.946387935,6.970159685,5.149909104,6.534814477,6.8508111,7.618234416,6.48196412,3.942771739,5.792804973,6.301672207,8.028802612,6.48848336,6.414682263,8.152709019,4.493048041
499,6.529240623,6.703059348,5.033124542,6.871950916,6.173758487,4.84486563,7.77830463,5.460639406,5.617154202,6.116654875,5.071337367,6.306683005,5.777084801,6.113592157,5.397990089,5.309804567,5.078632718,5.664603718,5.723693513,3.008622275
500,7.4413455,4.832802209,6.748301831,6.143465343,5.230375462,5.388186742,5.645946891,6.141590116,6.305548228,5.01302893,6.574666015,6.777723803,6.547958415,6.465940636,5.4635594,4.760941377,6.309410116,5.131054484,5.322618135,5.099642961
