Order,Suborder,Family,Genus,species,Reproductive.mode,B.chromosomes,Ploidy.level,Sex.chromosome.system,Meioformula,Diploid.number,Notes,Citation,Sex.Chromosome.System,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion grisvardi     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion guadarramense     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion guttula     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion haruspex ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion hasti,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Galian (1998),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion hasti     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion hasurada,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Galian (1998),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion hesperium     ,Sexual diplodiploidy,,,XY,2n=22M 10+XY,22,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion hispanicum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion honestum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion humboldtense     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion hyperboraeorum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion hypocrita     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion ibericum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion iequale iequale    ,Sexual diplodiploidy,,,XY,2n=22M 10+XY,22,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion iequale opaciceps    ,Sexual diplodiploidy,,,XY,2n=22M 10+XY,22,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion impotens     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion incrematum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion indistinctum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion insulatum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion integrum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion intermedium     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion interventor     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion iricolor     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion iridescens ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion iridescens ,Sexual diplodiploidy,,,XY,2n=26M 12+XY,26,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion kuprianovi-Nr 1 ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion kuprianovi-Nr 2 ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion kusteri paulinoi    ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion lacurium     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion lampros     ,Sexual diplodiploidy,,,XO,2n=23M 11+XO,23,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion lapponicum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion latiplaga     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion laxatum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion lee ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion levettei carrianum    ,Sexual diplodiploidy,,,XY,2n=22M 10+XY,22,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion levettei levettei    ,Sexual diplodiploidy,,,XY,2n=22M 10+XY,22,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion levigatum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion littorale,,,,,2n=36M ,36,  ,Serrano and Galian (1998),unreported,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion lorquini     ,Sexual diplodiploidy,,,XY,2n=22M 10+XY,22,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion louisella ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (2008),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion lunulatum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion maculatum ,Sexual diplodiploidy,,,,2n=24M ,24,  ,Serrano and Yadav (1984),unreported,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion manningense ,Sexual diplodiploidy,,,XO,2n=23M 11+XO,23,  ,D. Maddison (1985),XO,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion maorinum maorinum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion mckinleyi carneum    ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion mckinleyi mckinleyi    ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion mexicanum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion millerianum ,Sexual diplodiploidy,,,XY,2n=26M/2n=26F 12+XY,26,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion mimus     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion minimum     ,Sexual diplodiploidy,,,XY,2n=24M/2n=24F 11+XY,24,  ,Rudek (1992),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion modestum,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Galian (1998),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion morulum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion mundum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion mutatum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion nebraskense     ,Sexual diplodiploidy,,,XY,2n=22M 10+XY,22,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion nevadense     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion nigripes     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion nigrocoeruleum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion nigrum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion nitidulus ovalipennis,,,,,2n=24M ,24,  ,Serrano and Galian (1998),unreported,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion nitidum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion nudipenne ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion oberthueri-group oberthueri ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion obliquulum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion obscurellum     ,Sexual diplodiploidy,,,XO,2n=23M 11+XO,23,  ,D. Maddison (1985),XO,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion obtusangulum-group mormon ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion obtusangulum-group obtusangulum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion obtusum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion occultator ,Sexual diplodiploidy,,,XO,2n=23M 11+XO,23,  ,D. Maddison (1985),XO,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion octomaculatum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion operosum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion patruele     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion petrosum     ,Sexual diplodiploidy,,,XO,2n=23M 11+XO,23,  ,D. Maddison (1985),XO,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion planiusculum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion planum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion platum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion platynoides     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion poculare     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion praecinctum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion praticola ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion properans     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion pseudocautum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion punctatostriatum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion punctulatum ,Sexual diplodiploidy,,,XY,2n=24M/2n=24F 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion punctulatum ,Sexual diplodiploidy,yes,,XY,2n=24M 11+XY,24,,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion quadrifoveolatum ,Sexual diplodiploidy,,,XY,2n=26M 12+XY,26,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion quadrimaculatum dubitans ,Sexual diplodiploidy,,,,2n=22M ,22,  ,D. Maddison (1985),unreported,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion quadrimaculatum oppositum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion quadripustulatum     ,Sexual diplodiploidy,,,XY,2n=24M/2n=24F 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion quadrulum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion rapidum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion recticolle     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion ripicola     ,Sexual diplodiploidy,,,XO,2n=23M 11+XO,23,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion rivulare     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion roosvelti ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion rothfelsi ,Sexual diplodiploidy,,,XY,2n=34M 16+XY,34,  ,D. Maddison (2008),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion ruficorne ,Sexual diplodiploidy,,,XY,2n=26M 12+XY,26,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion rufinum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion rufotinctum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion rupicola     ,Sexual diplodiploidy,,,XO,2n=23M 11+XO,23,  ,D. Maddison (1985),XO,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion rusticum lenensoides ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion salebratum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion salirium     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion satelles     ,Sexual diplodiploidy,,,,2n=22M ,22,  ,D. Maddison (1985),unreported,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion scopulinum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion sejunctum sejunctum    ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion sejunctum semiaureum    ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion semicinctum ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion semistriatum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion seudderi-group consimile ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion seudderi-group flohri ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion seudderi-group obtusidens ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion seudderi-group scudderi ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion siculum,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Galian (1998),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion sierricola ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion simplex ,Sexual diplodiploidy,,,,2n=22M ,22,  ,D. Maddison (1985),unreported,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion sordidum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion sp nr ampliceps-Nr 1 ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion sp nr ampliceps-Nr 2 ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion sp nr aratum   ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion sp nr impotens   ,Sexual diplodiploidy,,,,2n=22M ,22,  ,D. Maddison (1985),unreported,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion sp nr mundum   ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion sp nr transversale-Nr 1  ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion sp nr transversale-Nr 2  ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion sp. ,Sexual diplodiploidy,,,XY,2n=32M 15+XY,32,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion stephensi     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion striatum maurus    ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion sulcipenne hyperboroides ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion tairuense ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion tenellum     ,Sexual diplodiploidy,yes,,XY,2n=24M 11+XY,24,,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion tetracolum     ,Sexual diplodiploidy,,,XO,2n=23M 11+XO,23,  ,D. Maddison (1985),XO,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion tetracolum     ,Sexual diplodiploidy,,,XY,2n=24M/2n=24F 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion tetracolum     ,Sexual diplodiploidy,,,XY,2n=26M 12+XY,26,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion texanum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion thetys,,,,,2n=24M ,24,  ,Serrano and Galian (1998),unreported,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion tibiale     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion timidum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion transparens     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion transversale     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion tricolor     ,Sexual diplodiploidy,,,,2n=22M ,22,  ,D. Maddison (1985),unreported,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion umbratum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion vandykei ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion varicolor,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,Serrano and Galian (1998),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion varium     ,Sexual diplodiploidy,,,XY,2n=24M/2n=24F 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion versicolor     ,Sexual diplodiploidy,,,XO,2n=23M 11+XO,23,  ,D. Maddison (1985),XO,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion versicolor     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion versutum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion vicinus     ,Sexual diplodiploidy,,,XY,2n=24M/2n=24F 11+XY,24,  ,Serrano and Yadav (1984),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion wickhami ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion yukonoum     ,Sexual diplodiploidy,,,XY,2n=24M 11+XY,24,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Bembidion,Bembidion zephyrum     ,Sexual diplodiploidy,,,XY,2n=22M 10+XY,22,  ,D. Maddison (1985),XY,,
Coleoptera,Adephaga,Carabidae,Blemus,Blemus sp,,,,,2n=25M ,25,  ,Serrano and Galian (1998),unreported,,
Coleoptera,Adephaga,Carabidae,Blethsia,Blethsia multipunctata,,,,,2n=32M ,32,  ,Serrano and Galian (1998),unreported,,
Coleoptera,Adephaga,Carabidae,Brachinus,Brachinus andalusiacus ,Sexual diplodiploidy,,,,2n=32M ,32,  ,Serrano and Yadav (1984),unreported,,
Coleoptera,Adephaga,Carabidae,Brachinus,Brachinus beaticus,Sexual diplodiploidy,,,,2n=33M ,33,  ,"Galian, Ortiz, and Serrano (1990a)",unreported,,
Coleoptera,Adephaga,Carabidae,Brachinus,Brachinus bodemeyeri,Sexual diplodiploidy,,,,2n=25M ,25,  ,"Galian, Ortiz, and Serrano (1990a)",unreported,,
Coleoptera,Adephaga,Carabidae,Brachinus,Brachinus cordicollis ,Sexual diplodiploidy,,,NeoXY,2n=18M 8+NeoXY,18,,Serrano and Yadav (1984),NeoXY,,
Coleoptera,Adephaga,Carabidae,Brachinus,Brachinus crepitans ,Sexual diplodiploidy,,,XO,2n=39M 19+XO,39,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Carabidae,Brachinus,Brachinus exhalans ,Sexual diplodiploidy,,,XO,2n=21M 10+XO,21,  ,Serrano and Yadav (1984),XO,,
Coleoptera,Adephaga,Carabidae,Brachinus,Brachinus explodens,Sexual diplodiploidy,,,,2n=36M ,36,  ,"Galian, Ortiz, and Serrano (1990a)",unreported,,
