"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44"
"37","350000","-390521.5925561503","-5235.871090045288","-385285.7214661051","298.7484138506438","284.96076590431824","237.12419933437224","270.30785991284387","221.15157058261863","139.2422638457865","139.6438949167848","121.28067431684019","0.018043251496814662","0.030137641964536995","1.4924997764307197","0.4969366501968493","0.05798913390585435","0.15967881775204482","0.2853953981452514","10.258266265939113","0.08112300192736671","0.41073328043874974","0.06147683247239879","0.4466668851614848","3.056048354671016","0.2375312171182424","0.2676362002337707","0.2242281077092467","0.2706044749387402","1.7354464195146422","0.13712696765230034","0.20744873990945295","0.09651516021559772","0.558909132222649","9.740652314359995E-4","0.7819756922000555","8.294895720422958E-4","0.8050479639814697","0.11849464550074136","-69094.30592287579","-62793.73605356862","-20807.004884593814","-232590.67460506683","-5210.188314859263"
"38","360000","-390443.7348780709","-5237.314253597424","-385206.4206244735","290.2534488013287","285.10642366373617","237.4885189682572","270.7231632046889","221.4913497340249","139.45619684262118","139.858444983008","121.4670109749648","0.01855629908796692","0.015582018439150072","1.4098156902116779","0.5019009032129109","0.05801879856191579","0.15967881775204482","0.28040148047312835","9.979244032120272","0.08112300192736671","0.41073328043874974","0.06147683247239879","0.4466668851614848","3.019267699208301","0.23728047716563214","0.26448978065427886","0.22737452728873855","0.27085521489135045","1.740604202468422","0.13712696765230034","0.20744873990945295","0.09651516021559772","0.558909132222649","9.703050516134205E-4","0.7928518736771188","8.235076227436124E-4","0.8185590431064257","0.11803688322418351","-69200.93959102417","-62495.25306886393","-20762.179361138427","-232748.04860344692","-5209.238450107352"
"39","370000","-390439.58693854103","-5226.8793547430405","-385212.70758379804","288.64329373968656","287.22383780423417","236.4662718257498","269.55786064101613","220.537960911949","140.714128082142","139.2564373728695","120.9441675742921","0.018598687059392643","0.0025670126783061444","1.481682173585684","0.5019009032129109","0.05801879856191579","0.15967881775204482","0.28040148047312835","10.023983719553216","0.08112300192736671","0.4059889676385091","0.06040345435414926","0.45248457607997494","3.019267699208301","0.2383443029147136","0.26448978065427886","0.22737452728873855","0.269791389142269","1.740604202468422","0.14033861814440038","0.21006312127174798","0.09450359396873463","0.5550946666151171","9.84661426162999E-4","0.800166819978703","8.30703839517065E-4","0.8267929956788433","0.11444083911316061","-69190.02893832012","-62637.77535511671","-20790.156207927594","-232594.74708243355","-5197.077131608175"
"40","380000","-390426.65113313496","-5223.902779357044","-385202.7483537779","290.82130602678313","286.5706524341331","235.9285159400973","268.9448500625335","220.0364281327728","140.3941253604583","138.93974963455463","120.66912438337","0.01862869335838055","0.0074520907336762905","1.481682173585684","0.5019009032129109","0.05801879856191579","0.15967881775204482","0.28040148047312835","10.516807869746541","0.08112300192736671","0.4059889676385091","0.06040345435414926","0.45248457607997494","3.0359671487031137","0.24851445909986003","0.2583972922212451","0.2355063332601952","0.2575819154186997","1.740604202468422","0.14033861814440038","0.21006312127174798","0.09450359396873463","0.5550946666151171","9.942859581844265E-4","0.792607879397459","8.431117263934117E-4","0.8165404072916653","0.10688464197078275","-69189.82977186618","-62719.59214945136","-20824.49924537509","-232468.8271870853","-5195.567155194979"
"41","390000","-390422.14469037263","-5224.166282699329","-385197.9784076733","293.1388133209611","286.70504029023425","236.03915506933487","269.0709722648679","220.13961463700764","139.27485614815666","139.00490569614726","120.72571240027185","0.018066591830078516","0.023826456903047445","1.4204972547520218","0.5019009032129109","0.05801879856191579","0.15966998954460462","0.28041030868056854","10.31829506697955","0.08112300192736671","0.4059889676385091","0.06040345435414926","0.45248457607997494","3.0359671487031137","0.2446997530887045","0.26435320708852683","0.23336512440406898","0.2575819154186997","1.740604202468422","0.13873407770869742","0.21006312127174798","0.09450359396873463","0.5566992070508201","9.933203971693183E-4","0.804073161349581","8.427188837026412E-4","0.8219140228562979","0.10522293281405105","-69240.93446970475","-62673.97683869765","-20837.70796494159","-232445.35913432934","-5196.451096750815"
"42","400000","-390394.2048914103","-5224.179772412303","-385170.02511899796","289.42968162150726","286.3747481451537","235.76723142693263","268.7609950544279","219.88600770543087","139.11440765744868","138.84476819583486","120.58663303677454","0.018756979989277462","0.01576989854192203","1.435659772367658","0.5006453729573009","0.059274328817525715","0.15966998954460462","0.28041030868056854","9.971521732264655","0.08112300192736671","0.4059889676385091","0.06040345435414926","0.45248457607997494","2.938538253151085","0.2382821135389662","0.2584076341220175","0.23336512440406898","0.2699451279349473","1.7398396352252568","0.13699613487686846","0.21006312127174798","0.09477471663484359","0.5581660272165401","9.867737702272416E-4","0.8036183106237401","8.400791520552752E-4","0.8229166371745881","0.1240370039749797","-69182.39096107785","-62461.51092435957","-20805.269002587407","-232720.8542309731","-5195.14334023775"
"43","410000","-390423.9320611543","-5226.013016467651","-385197.9190446866","296.9176106031598","287.2782929495946","236.79487797761558","269.93245263084435","220.84443223285285","139.72077029874634","139.44995555055436","121.11223804451338","0.018784271961839946","0.013314744633011142","1.438659827831025","0.5006453729573009","0.059274328817525715","0.15966998954460462","0.28041030868056854","10.105278545790924","0.08112300192736671","0.4059889676385091","0.06040345435414926","0.45248457607997494","2.938538253151085","0.24270374348969398","0.2584076341220175","0.2289434944533412","0.2699451279349473","1.7374016571228885","0.13699613487686846","0.21006312127174798","0.09477471663484359","0.5581660272165401","9.82480043699133E-4","0.7956609009537676","8.367875495082249E-4","0.8141186750400853","0.12332724029485272","-69152.40677069419","-62532.51656773613","-20819.803640002785","-232693.19206625345","-5198.409083770076"
"44","420000","-390387.82850887434","-5225.463532593532","-385162.36497628083","296.65807854272083","286.9480545933143","236.52267240831875","269.6221540400657","220.51849108820332","139.5601554571308","137.81856466563636","120.97301448534152","0.019189626490709807","0.03108868629588722","1.4275004125871822","0.5006453729573009","0.059274328817525715","0.15966998954460462","0.28041030868056854","10.057659930561462","0.08112300192736671","0.4059889676385091","0.06040345435414926","0.45248457607997494","2.9445376232838636","0.23408540540617281","0.2584076341220175","0.2289434944533412","0.2785634660184685","1.740991420865236","0.13832207935236895","0.20873717679624748","0.0945639494340045","0.5583767944173792","9.928372458903837E-4","0.7969212881577705","8.44205494731939E-4","0.8188892690720351","0.13563981620184035","-69184.25326428088","-62679.999876549715","-20806.13206927884","-232491.97976617137","-5200.215078898761"
"45","430000","-390352.43028769677","-5225.089715650981","-385127.34057204577","293.26900066020863","288.0824714563216","236.27022402275944","269.33437749498717","220.28312448890716","139.41119833782025","137.67146640314988","120.843896029626","0.018914338458400258","5.730875312113329E-4","1.4275004125871822","0.5006453729573009","0.059274328817525715","0.15966998954460462","0.28041030868056854","10.315090094531822","0.08112300192736671","0.4087094172520206","0.05768300474063779","0.45248457607997494","3.1448562894918544","0.23408540540617281","0.263009725439637","0.2326255867190824","0.2702792824351078","1.7716150466750127","0.14376496193640495","0.20873717679624748","0.0945639494340045","0.5529339118333432","0.0010023626473905387","0.808666156129518","8.463354806866934E-4","0.8276851055425044","0.13062983808313908","-69213.25660510905","-62540.371646296815","-20805.913549840625","-232567.7987707993","-5195.831083158797"
"46","440000","-390384.24167594465","-5232.446127902369","-385151.7955480423","293.9834812859963","287.0442392369836","237.45940150752153","270.68997098508584","221.39183690918242","140.11287227440164","138.41015842373827","120.72178447129382","0.01753823195027664","0.009469450664070355","1.4659611263966035","0.5006453729573009","0.059274328817525715","0.15966998954460462","0.28041030868056854","10.315090094531822","0.08112300192736671","0.4087094172520206","0.05768300474063779","0.45248457607997494","3.1939632101885924","0.24078594868402092","0.26290162189473665","0.2326255867190824","0.2636868427021601","1.755539617078023","0.14440324507794502","0.20873717679624748","0.0945639494340045","0.5522956286918032","9.954033953731838E-4","0.8067996158914953","8.384844715046652E-4","0.8370405729904985","0.12257677927388341","-69202.03208068968","-62583.50962648056","-20813.903735593485","-232552.35010527848","-5205.51332584819"
"47","450000","-390384.36542311474","-5235.169335569721","-385149.196087545","285.2657661695246","284.1678910542896","237.3746109966364","270.59331471127405","220.1557814276544","140.06284165044522","136.4739568067445","120.6786778951158","0.018334399190393858","0.016336644986369168","1.435353356931411","0.49892979921160513","0.059274328817525715","0.15966998954460462","0.28212588242626435","10.315090094531822","0.08249507782259144","0.4065982605967634","0.05979416139589498","0.4511125001847502","3.1939632101885924","0.24078594868402092","0.26290162189473665","0.2326255867190824","0.2636868427021601","1.755539617078023","0.13751152544845321","0.20738258370192963","0.0945639494340045","0.5605419414156129","9.900884839467536E-4","0.802492970404737","8.347318401440549E-4","0.833959719969259","0.11700006376248993","-69246.70951569334","-62456.984618584815","-20854.133619874665","-232591.36833339214","-5207.838871689038"
"48","460000","-390368.8739743758","-5230.229311891017","-385138.64466248476","295.9815590448418","284.6193464671736","237.22460704150097","270.42231888628066","220.01665855422917","139.97433184677735","136.38771492431232","120.6024175111229","0.0174901354525967","0.014493332701567151","1.4944377643710784","0.49892979921160513","0.059274328817525715","0.15966998954460462","0.28212588242626435","10.315090094531822","0.08249507782259144","0.4065982605967634","0.05979416139589498","0.4511125001847502","3.0758198123164324","0.24147319607598655","0.26290162189473665","0.23193833932711677","0.2636868427021601","1.755539617078023","0.13980666854563534","0.20738258370192963","0.0945639494340045","0.5582467983184307","9.899249721140933E-4","0.7980310485463281","8.366528972001379E-4","0.831857610194987","0.109936677734653","-69200.96842292661","-62583.9383344103","-20855.11542192899","-232498.62248321887","-5206.709576313638"
"49","470000","-390354.17614207324","-5227.766941179529","-385126.4092008937","295.2384944771258","284.76897569815054","237.3493200519165","270.56448449840843","220.13232505346838","140.0479187335814","136.45941626560247","120.6658202531014","0.01792027615826497","0.0032127948804928047","1.4056841104149176","0.4963370444019973","0.059274328817525715","0.15966998954460462","0.2847186372358722","9.778922378681264","0.08249507782259144","0.4065982605967634","0.05979416139589498","0.4511125001847502","3.0758198123164324","0.24147319607598655","0.25903635452284746","0.235803606699006","0.2636868427021601","1.755539617078023","0.13980666854563534","0.20738258370192963","0.0945639494340045","0.5582467983184307","9.836921200332442E-4","0.8026871327715382","8.303094972565266E-4","0.8376794373535145","0.09111402235695079","-69191.20837484181","-62574.98794238222","-20811.599744540054","-232548.61313912962","-5204.388758245614"
"50","480000","-390351.9712932392","-5241.833442932503","-385110.1378503067","289.5813914381012","286.08920436317425","239.747887180254","271.1421819824246","221.15288919645977","140.69720040598162","137.09206114036303","121.22524381529313","0.019230080959534122","0.0013446048130929824","1.4869710547868469","0.4963370444019973","0.059274328817525715","0.15966998954460462","0.2847186372358722","10.167435971582968","0.08732323567526092","0.4017701027440939","0.05979416139589498","0.4511125001847502","3.0030400195853892","0.24387018227993643","0.2566393683188976","0.23347120582882477","0.2660192435723413","1.7459435416045235","0.14224061696216353","0.20738258370192963","0.0945639494340045","0.5558128499019025","9.753991171364617E-4","0.792140509243736","8.254876843098576E-4","0.8301862968111875","0.08949513869732942","-69190.83378214485","-62510.64903107778","-20739.504324690988","-232669.15071239308","-5212.46074824714"
